arc_length,Mach_Magnitude,p
0.00000000,0.15635635,41861.81640625
0.00110000,0.11580318,41844.81250000
0.00220001,0.11580318,41824.41015625
0.00329999,0.17129748,41805.48437500
0.00440000,0.17788792,41810.55468750
0.00550000,0.17944061,41812.05859375
0.00660000,0.18596346,41814.33203125
0.00770001,0.18596346,41818.26953125
0.00880001,0.18386536,41822.90234375
0.00990001,0.18075133,41828.56640625
0.01100001,0.17931614,41828.34375000
0.01210002,0.17838128,41825.42968750
0.01319999,0.17838128,41822.31640625
0.01429999,0.17838128,41819.20312500
0.01540000,0.17838128,41816.08984375
0.01650000,0.17838128,41812.97656250
0.01760000,0.17932807,41809.69921875
0.01870001,0.17932807,41806.76953125
0.01980001,0.17932807,41803.84375000
0.02090001,0.17932807,41800.91796875
0.02200001,0.17922786,41797.87500000
0.02310002,0.17973549,41793.80468750
0.02420002,0.17973549,41785.92578125
0.02529999,0.18014561,41779.23046875
0.02640000,0.18135657,41773.37109375
0.02750000,0.18135657,41767.10546875
0.02860000,0.18135657,41760.83984375
0.02970000,0.18161517,41755.72656250
0.03080001,0.18161517,41751.32031250
0.03190001,0.18281630,41746.01953125
0.03300001,0.18232303,41738.99218750
0.03410001,0.18232303,41731.58593750
0.03520002,0.18232303,41724.17968750
0.03630002,0.18314612,41716.83984375
0.03740000,0.18314612,41709.69921875
0.03850000,0.18347031,41703.61328125
0.03960000,0.18328031,41698.14062500
0.04070000,0.18328031,41692.51171875
0.04180001,0.18328031,41686.88671875
0.04290001,0.18965755,41678.58593750
0.04400001,0.18965755,41669.92968750
0.04510001,0.18905687,41660.76953125
0.04620002,0.18812124,41654.15234375
0.04730002,0.18812124,41649.89453125
0.04840002,0.18812124,41645.63671875
0.04950000,0.18164737,41637.50390625
0.05060000,0.18329061,41615.19921875
0.05170000,0.18329061,41594.53515625
0.05280001,0.13615808,41574.67968750
0.05390001,0.16940634,41574.12500000
0.05500001,nan,nan
