arc_length,Mach_Magnitude,p
0.00000000,0.33873102,21453.21484375
0.00110000,0.33873102,21340.87109375
0.00220000,0.51995988,21234.34765625
0.00330000,0.57736343,21128.87304688
0.00439999,0.57773976,21183.99804688
0.00550000,0.57773976,21217.47265625
0.00660000,0.56241426,21266.21093750
0.00770001,0.56241426,21366.08593750
0.00880000,0.56241426,21465.95898438
0.00990000,0.57539831,21571.10742188
0.01100000,0.57539831,21701.65234375
0.01210000,0.57539831,21832.19531250
0.01320000,0.57238208,21959.89843750
0.01430001,0.57238208,22038.76757812
0.01540000,0.56852027,22125.06054688
0.01650001,0.56852027,22222.16210938
0.01760000,0.56868915,22341.72851562
0.01870000,0.56868915,22477.43945312
0.01979999,0.56449820,22597.74804688
0.02089999,0.56449820,22668.09375000
0.02200001,0.56449820,22738.43750000
0.02310001,0.55875761,22827.39062500
0.02420000,0.56047323,22892.98437500
0.02530000,0.56047323,22938.72070312
0.02639999,0.57022194,23000.10156250
0.02749999,0.57022194,23099.96875000
0.02860001,0.56961185,23203.00195312
0.02970000,0.56641662,23301.25585938
0.03080000,0.55884954,23340.82421875
0.03189999,0.55884954,23379.08398438
0.03299999,0.56344217,23428.89062500
0.03410001,0.55620886,23521.64843750
0.03520001,0.55620886,23640.62304688
0.03630000,0.55620886,23759.59765625
0.03740000,0.55436090,23863.26953125
0.03849999,0.55436090,23946.09960938
0.03959999,0.55436090,24028.92773438
0.04070001,0.55395390,24112.38867188
0.04180000,0.54696951,24176.82226562
0.04290000,0.54696951,24226.27148438
0.04400000,0.55117860,24280.37890625
0.04509999,0.54734674,24348.00390625
0.04620001,0.54437294,24431.07617188
0.04730001,0.54437294,24516.12890625
0.04840000,0.54371572,24612.17187500
0.04950000,0.54371572,24735.90234375
0.05059999,0.54371572,24859.63281250
0.05169999,0.42154813,25002.01757812
0.05280001,0.30015498,25185.98828125
0.05390000,0.30015498,25342.33593750
0.05500000,nan,nan
