arc_length,Mach_Magnitude,p
0.00000000,0.36239450,20911.07812500
0.00110000,0.36239450,20999.55468750
0.00220000,0.36239450,21088.03125000
0.00330000,0.56942121,21201.44921875
0.00440000,0.54614012,21246.35546875
0.00550001,0.52461637,21273.63671875
0.00660000,0.52461637,21294.45312500
0.00770000,0.52338402,21341.33593750
0.00880000,0.52338402,21398.64843750
0.00990000,0.55289022,21457.56835938
0.01100000,0.52838324,21541.08984375
0.01210000,0.52113394,21673.27734375
0.01320001,0.52113394,21805.66015625
0.01430000,0.52113394,21938.04296875
0.01540000,0.52113394,22070.42578125
0.01650000,0.52670045,22190.04296875
0.01760001,0.52670045,22295.21484375
0.01870000,0.52670045,22400.38476562
0.01980000,0.53041709,22517.75195312
0.02090001,0.53929492,22621.16015625
0.02200000,0.53929492,22733.16992188
0.02310000,0.53929492,22845.17968750
0.02420001,0.53085216,22963.25390625
0.02530001,0.51271806,23041.81835938
0.02640000,0.52000128,23113.33789062
0.02750001,0.52000128,23200.91796875
0.02860001,0.50233977,23277.03710938
0.02970000,0.50233977,23346.33398438
0.03080000,0.53598585,23421.89453125
0.03189999,0.51483293,23502.82421875
0.03300001,0.51483293,23575.40429688
0.03410000,0.51483293,23647.98437500
0.03520002,0.53264227,23720.99023438
0.03630001,0.53017121,23780.81640625
0.03740000,0.53339123,23875.05664062
0.03850002,0.51334599,23971.03906250
0.03960001,0.52830453,24055.94140625
0.04070000,0.52002612,24140.52734375
0.04180001,0.52002612,24227.48242188
0.04290001,0.52002612,24314.43554688
0.04400000,0.52940032,24376.98828125
0.04510001,0.52940032,24427.36132812
0.04620001,0.52940032,24477.73242188
0.04730000,0.51636435,24527.28515625
0.04840001,0.51228743,24587.33398438
0.04950001,0.51228743,24660.32226562
0.05060002,0.51228743,24733.31445312
0.05170001,0.51023843,24822.02343750
0.05280000,0.51023843,24928.19531250
0.05390002,0.51023843,25034.37304688
0.05500001,nan,nan
