arc_length,Mach_Magnitude,p
0.00000000,0.30711515,22692.67578125
0.00110001,0.30711515,22731.07226562
0.00219999,0.53776223,22814.01757812
0.00330000,0.56421713,22926.34570312
0.00440000,0.56478119,23032.39453125
0.00549999,0.56243345,23125.66796875
0.00660000,0.56348343,23202.41406250
0.00770000,0.56598188,23301.73437500
0.00879999,0.56907589,23433.32421875
0.00990000,0.56310913,23578.93359375
0.01100000,0.56310913,23687.58398438
0.01209999,0.56331860,23777.61132812
0.01319999,0.55850989,23874.13281250
0.01430000,0.55909507,23965.56054688
0.01540000,0.54838231,24079.19531250
0.01649999,0.55036977,24228.98242188
0.01760000,0.54858900,24359.26757812
0.01870000,0.54594938,24433.63281250
0.01979999,0.54675894,24509.06054688
0.02089998,0.53677882,24566.57031250
0.02200000,0.53677882,24647.01367188
0.02309999,0.53484471,24733.27148438
0.02419998,0.52932783,24810.17187500
0.02530000,0.53239543,24878.00585938
0.02639999,0.53766262,24926.24804688
0.02749998,0.53926462,25007.11718750
0.02860000,0.53486894,25093.14648438
0.02969999,0.52423096,25171.85742188
0.03080001,0.52985597,25248.22656250
0.03190000,0.52985597,25325.93164062
0.03299999,0.52444600,25388.61914062
0.03410001,0.52444600,25462.17578125
0.03520000,0.52300653,25550.25195312
0.03629998,0.52300653,25650.50976562
0.03740000,0.52592965,25732.39453125
0.03849999,0.52195972,25808.85937500
0.03959998,0.52395669,25886.50000000
0.04070000,0.52510504,25951.96484375
0.04179999,0.52510504,26003.27929688
0.04289998,0.52538424,26066.06835938
0.04400000,0.52134554,26119.60546875
0.04509999,0.52134554,26171.83593750
0.04619998,0.52263989,26234.03125000
0.04730000,0.51584849,26319.26562500
0.04839999,0.50659465,26413.98828125
0.04949998,0.50242202,26510.82031250
0.05060000,0.44609739,26592.50195312
0.05169999,0.44887333,26675.64843750
0.05279998,0.40878064,26743.91601562
0.05390000,0.40878064,26748.45703125
0.05499999,0.23336520,26746.90039062
