arc_length,Mach_Magnitude,p
0.00000000,0.37955937,22957.24804688
0.00110000,0.37955937,23186.54687500
0.00220000,0.55488618,23417.48632812
0.00330000,0.57323717,23490.88867188
0.00439999,0.57323717,23545.65429688
0.00549999,0.57241627,23702.73046875
0.00660001,0.57723446,23906.12500000
0.00770001,0.56202878,24015.91796875
0.00880000,0.56823031,24073.21875000
0.00990000,0.56999207,24148.32617188
0.01100000,0.57006720,24259.74804688
0.01210000,0.57799383,24351.58203125
0.01320000,0.56930992,24452.50000000
0.01430000,0.55947851,24545.65820312
0.01540000,0.56093450,24703.41406250
0.01650001,0.55139956,24859.49218750
0.01760001,0.55773953,24941.95312500
0.01870001,0.55519635,25011.04296875
0.01980000,0.55519635,25141.10156250
0.02090000,0.53971676,25238.16406250
0.02200000,0.53971676,25354.95312500
0.02310000,0.53745522,25473.23437500
0.02420001,0.53745522,25566.77734375
0.02530000,0.53876166,25652.10156250
0.02640001,0.53876166,25780.89843750
0.02750000,0.53387006,25894.04687500
0.02860001,0.53194984,25995.12500000
0.02969999,0.53194984,26101.16796875
0.03080001,0.52184154,26194.41796875
0.03189999,0.52184154,26273.44140625
0.03300000,0.52316291,26361.45703125
0.03410001,0.53069831,26430.52734375
0.03520000,0.53072616,26543.72460938
0.03630001,0.52234075,26644.00781250
0.03740000,0.52436490,26753.37500000
0.03850001,0.51934838,26856.05859375
0.03960000,0.52290773,26973.60546875
0.04070001,0.51660274,27061.95117188
0.04179999,0.52477913,27136.36914062
0.04290001,0.53211639,27209.51562500
0.04400002,0.53603911,27300.33398438
0.04510000,0.54065931,27392.97070312
0.04620001,0.52979608,27482.83398438
0.04730000,0.52979608,27546.73046875
0.04840001,0.51600456,27674.64843750
0.04950000,0.50505444,27814.46875000
0.05060001,0.45498706,27913.40429688
0.05169999,0.45487367,28004.69921875
0.05280001,0.37646155,28095.19921875
0.05389999,0.37646155,28167.10156250
0.05500000,0.20322982,28224.14062500
