arc_length,Mach_Magnitude,p
0.00000000,0.32518768,21874.04687500
0.00110000,0.32518768,22104.21875000
0.00220000,0.32518768,22334.38671875
0.00330000,0.55115059,22571.13671875
0.00440000,0.50945400,22685.18554688
0.00550001,0.47984820,22733.58789062
0.00660000,0.47984820,22773.21875000
0.00770000,0.48569465,22871.13867188
0.00880000,0.48569465,22992.37695312
0.00990000,0.53177565,23109.51171875
0.01100000,0.52353273,23199.50976562
0.01210000,0.48369636,23337.11523438
0.01320001,0.48369636,23468.34765625
0.01430000,0.48369636,23599.57812500
0.01540000,0.48369636,23730.81054688
0.01650000,0.50316119,23870.92187500
0.01760001,0.50316119,24026.12695312
0.01870000,0.50316119,24181.32812500
0.01980000,0.49637219,24327.47070312
0.02090001,0.50264418,24433.51562500
0.02200000,0.50264418,24514.77343750
0.02310000,0.50264418,24596.03320312
0.02420001,0.48667105,24693.00781250
0.02530001,0.46963334,24818.26367188
0.02640000,0.48060502,24882.61914062
0.02750001,0.48060502,24942.98437500
0.02860001,0.46035512,25009.76367188
0.02970000,0.46035512,25080.35937500
0.03080000,0.50187912,25165.07812500
0.03189999,0.48166808,25260.01953125
0.03300001,0.48166808,25325.69921875
0.03410000,0.48166808,25391.37695312
0.03520002,0.50852222,25452.09179688
0.03630001,0.50771774,25516.78125000
0.03740000,0.50988382,25594.69921875
0.03850002,0.48115703,25663.29296875
0.03960001,0.50317524,25717.61914062
0.04070000,0.48874140,25776.21679688
0.04180001,0.48874140,25840.93359375
0.04290001,0.48874140,25905.65039062
0.04400000,0.50430411,25945.76562500
0.04510001,0.50430411,25991.67187500
0.04620001,0.50430411,26037.57617188
0.04730000,0.49321276,26072.61328125
0.04840001,0.48571289,26122.27929688
0.04950001,0.48571289,26154.97265625
0.05060002,0.48571289,26187.66992188
0.05170001,0.47891073,26269.08593750
0.05280000,0.47891073,26404.63476562
0.05390002,0.47891073,26540.18750000
0.05500001,nan,nan
