arc_length,Mach_Magnitude,p
0.00000000,0.38104065,23285.84375000
0.00110000,0.38104065,23374.60351562
0.00220000,0.54338646,23469.25000000
0.00330000,0.58905156,23355.75000000
0.00439999,0.58905156,23183.58593750
0.00549999,0.58996649,23224.62304688
0.00660001,0.58567119,23330.19921875
0.00770001,0.57177124,23407.33398438
0.00880000,0.58504700,23479.33789062
0.00990000,0.58672832,23550.83789062
0.01100000,0.58091125,23628.56054688
0.01210000,0.58950556,23687.37304688
0.01320000,0.58849628,23757.71484375
0.01430000,0.58894228,23833.99804688
0.01540000,0.58557663,23997.25195312
0.01650001,0.58128764,24161.70507812
0.01760001,0.57589389,24239.63085938
0.01870001,0.57431629,24321.63476562
0.01980000,0.57431629,24451.45507812
0.02090000,0.55851933,24558.54492188
0.02200000,0.55851933,24638.14062500
0.02310000,0.55226839,24727.72265625
0.02420001,0.55226839,24843.36328125
0.02530000,0.55184456,24930.55468750
0.02640001,0.55184456,25041.00781250
0.02750000,0.56052206,25125.61523438
0.02860001,0.56003227,25198.13281250
0.02969999,0.56003227,25281.72656250
0.03080001,0.54716175,25383.41992188
0.03189999,0.54716175,25471.13281250
0.03300000,0.54485844,25558.38085938
0.03410001,0.54575704,25629.52539062
0.03520000,0.55017304,25690.86523438
0.03630001,0.55280116,25764.09765625
0.03740000,0.54641846,25881.31445312
0.03850001,0.53923376,26034.04687500
0.03960000,0.54186067,26188.15625000
0.04070001,0.54159036,26318.57617188
0.04179999,0.53740515,26383.59179688
0.04290001,0.53608248,26446.96093750
0.04400002,0.55155285,26520.19921875
0.04510000,0.55588737,26594.36914062
0.04620001,0.55667294,26702.03906250
0.04730000,0.55667294,26793.99804688
0.04840001,0.54420366,26883.89062500
0.04950000,0.53503349,26987.72070312
0.05060001,0.48196417,27080.35546875
0.05169999,0.47848079,27191.37500000
0.05280001,0.39965957,27321.91210938
0.05389999,0.39965957,27420.14648438
0.05500000,0.23407080,27530.55859375
