arc_length,Mach_Magnitude,p
0.00000000,0.34808402,21595.99218750
0.00110000,0.34808402,21754.02929688
0.00219999,0.34808402,21912.06640625
0.00330001,0.58284953,22084.55468750
0.00440000,0.52879360,22177.32421875
0.00550000,0.52879360,22235.87695312
0.00659999,0.52879360,22294.42968750
0.00770000,0.54818601,22414.43945312
0.00880000,0.54818601,22537.03320312
0.00990000,0.52353273,22632.52734375
0.01100000,0.50905081,22754.03320312
0.01210001,0.50905081,22888.76953125
0.01320000,0.54595234,23016.97070312
0.01430000,0.54717078,23158.22851562
0.01540000,0.51953839,23322.65039062
0.01650001,0.51012687,23486.65625000
0.01760000,0.51012687,23649.48046875
0.01870000,0.53147667,23788.64062500
0.01980000,0.51111252,23933.84375000
0.02090001,0.51111252,24072.16406250
0.02200001,0.51923041,24208.42578125
0.02310000,0.52358249,24285.81445312
0.02420000,0.52358249,24323.79101562
0.02530001,0.52358249,24361.76757812
0.02640001,0.51342517,24436.99218750
0.02750000,0.53867527,24514.19335938
0.02860000,0.53867527,24572.45312500
0.02970000,0.54116977,24688.90234375
0.03080001,0.54116977,24817.73632812
0.03189999,0.54116977,24946.56445312
0.03300001,0.53220455,25033.89062500
0.03410001,0.52981805,25082.10937500
0.03520001,0.52981805,25121.85156250
0.03630001,0.53324407,25163.94335938
0.03740000,0.51923061,25271.05468750
0.03850000,0.51923061,25399.83593750
0.03960000,0.51923061,25528.61718750
0.04069999,0.51976735,25629.05664062
0.04180002,0.53270629,25698.34960938
0.04290001,0.53270629,25741.78320312
0.04400001,0.53263627,25780.18164062
0.04510001,0.53263627,25804.57226562
0.04620000,0.53263627,25828.96289062
0.04730000,0.53464278,25860.66210938
0.04840000,0.51679978,25914.95507812
0.04949999,0.51679978,25976.13867188
0.05060002,0.51679978,26037.32226562
0.05170002,0.49436093,26173.45703125
0.05280001,0.49436093,26394.90234375
0.05390001,0.51630483,26633.45898438
0.05500001,nan,nan
