arc_length,Mach_Magnitude,p
0.00000000,0.37471554,21328.23242188
0.00110000,0.59880500,21453.41796875
0.00220000,0.59880500,21536.84375000
0.00330000,0.61231861,21634.56835938
0.00440000,0.61292048,21730.66406250
0.00549999,0.61069962,21845.86328125
0.00659999,0.61069962,21965.69531250
0.00770001,0.62169350,22074.36718750
0.00880000,0.62458202,22188.38476562
0.00990000,0.61700931,22257.97265625
0.01100000,0.61771843,22332.19921875
0.01210000,0.61656734,22442.11523438
0.01320000,0.61183768,22542.77148438
0.01430000,0.61212629,22644.07226562
0.01540000,0.60596250,22778.06250000
0.01650000,0.60419994,22868.66210938
0.01759999,0.60778105,22962.88085938
0.01869999,0.60428111,23077.34960938
0.01979999,0.60399186,23225.92968750
0.02090001,0.59277672,23376.96484375
0.02200000,0.59301353,23500.65625000
0.02310000,0.59101571,23619.86523438
0.02420000,0.59400086,23732.08203125
0.02530000,0.58906633,23843.41601562
0.02640000,0.59306534,23942.80078125
0.02750000,0.59115672,24030.97265625
0.02860000,0.58971207,24121.44531250
0.02969999,0.58639712,24210.68750000
0.03079999,0.58542887,24312.35742188
0.03189999,0.57764607,24416.95898438
0.03299999,0.57862200,24558.82812500
0.03409999,0.57796263,24688.55664062
0.03519999,0.57867598,24798.49804688
0.03629999,0.57871581,24898.63085938
0.03739998,0.57763967,25009.02929688
0.03849998,0.57763967,25126.90820312
0.03959998,0.57314040,25188.93359375
0.04069998,0.57675011,25290.80273438
0.04180001,0.57306070,25429.75390625
0.04290001,0.57306070,25558.00195312
0.04400001,0.56983406,25698.59765625
0.04510001,0.56745025,25828.88281250
0.04620000,0.56718639,25981.68750000
0.04730000,0.55694576,26096.14843750
0.04840000,0.54328424,26207.03320312
0.04950000,0.52642143,26353.73632812
0.05060000,0.50259114,26515.53515625
0.05170000,0.50259114,26710.27734375
0.05280000,0.41948297,26849.14843750
0.05390000,0.27092790,26852.80273438
0.05500000,nan,nan
