arc_length,Mach_Magnitude,p
0.00000000,0.17233171,41902.38671875
0.00110000,0.17233171,41896.51562500
0.00220000,0.17860746,41888.41796875
0.00329999,0.17852551,41877.56250000
0.00439999,0.17852551,41863.84765625
0.00550001,0.17965238,41855.48437500
0.00659999,0.17965238,41861.93359375
0.00769999,0.18087741,41862.65625000
0.00879998,0.18062897,41857.50000000
0.00990001,0.18062897,41852.03906250
0.01100001,0.18062897,41846.57421875
0.01210001,0.18062897,41841.10937500
0.01320001,0.18062897,41835.64453125
0.01430000,0.17899649,41832.06640625
0.01540000,0.17893197,41827.98046875
0.01650000,0.17893197,41823.26171875
0.01760000,0.17919011,41817.90625000
0.01870000,0.17906166,41811.87109375
0.01979999,0.17906166,41807.75781250
0.02089999,0.17906166,41803.64453125
0.02199999,0.17906166,41799.53125000
0.02309999,0.17990985,41795.63281250
0.02419998,0.17990985,41792.16406250
0.02529998,0.17990985,41788.69531250
0.02639998,0.18115240,41785.42187500
0.02749998,0.18156804,41781.66015625
0.02860001,0.18031112,41778.06250000
0.02970001,0.18020315,41774.53125000
0.03080000,0.18020315,41769.76171875
0.03190000,0.18020315,41764.99218750
0.03300000,0.18116396,41760.49609375
0.03410000,0.18116396,41756.09765625
0.03520000,0.18240872,41750.28125000
0.03629999,0.18240872,41744.42187500
0.03739999,0.18356430,41736.74609375
0.03849999,0.18356430,41726.50000000
0.03959999,0.18356430,41716.25000000
0.04069998,0.18507142,41707.02734375
0.04179998,0.18692702,41697.51953125
0.04289998,0.18518158,41688.17968750
0.04399998,0.18518158,41679.92187500
0.04509998,0.18518158,41671.66796875
0.04620001,0.18518158,41663.41406250
0.04730000,0.18518158,41655.16015625
0.04840000,0.18920970,41646.00781250
0.04950000,0.19202367,41650.46093750
0.05060000,0.19202367,41666.71875000
0.05170000,0.19430232,41722.64843750
0.05279999,0.19430232,41778.31640625
0.05389999,0.19430232,41833.98828125
0.05499999,nan,nan
