arc_length,Mach_Magnitude,p
0.00000000,0.15837386,41861.39453125
0.00110000,0.18445600,41861.86328125
0.00220000,0.18445600,41860.23828125
0.00330000,0.19384355,41868.38671875
0.00440000,0.19384355,41876.84375000
0.00550000,0.18932575,41880.09765625
0.00660000,0.18932575,41879.15234375
0.00770000,0.18247317,41880.52734375
0.00880000,0.18247317,41880.98437500
0.00990000,0.18303078,41881.17187500
0.01100000,0.18308148,41878.06250000
0.01209999,0.18308148,41874.55859375
0.01320000,0.18308148,41871.05468750
0.01429999,0.18190816,41867.26171875
0.01540001,0.17836351,41865.41015625
0.01649999,0.17790308,41863.82421875
0.01760001,0.17790308,41861.23828125
0.01869999,0.17790308,41858.65625000
0.01980001,0.17790308,41856.07031250
0.02089999,0.17790308,41853.48828125
0.02200000,0.17886198,41850.94140625
0.02309999,0.17886198,41848.43359375
0.02420000,0.17886198,41845.92187500
0.02529999,0.17886198,41843.41406250
0.02640000,0.17886198,41840.90234375
0.02749999,0.17947985,41838.59375000
0.02860000,0.18008494,41835.94531250
0.02969999,0.18008494,41833.46875000
0.03080000,0.17987735,41830.96875000
0.03189998,0.17987735,41828.40625000
0.03300000,0.17987735,41825.84375000
0.03409998,0.18045334,41823.06640625
0.03520000,0.18045334,41820.03515625
0.03629998,0.18133182,41816.19140625
0.03740000,0.18190034,41811.45703125
0.03849998,0.18190034,41808.31640625
0.03960000,0.18190034,41805.17578125
0.04069998,0.18287615,41805.23046875
0.04180000,0.18271591,41800.21875000
0.04289998,0.18271591,41793.98828125
0.04400000,0.18452641,41791.36328125
0.04509998,0.18452641,41792.00781250
0.04620000,0.18626110,41792.43750000
0.04729998,0.18626110,41790.32812500
0.04840000,0.18499214,41790.95703125
0.04949998,0.18034813,41798.23046875
0.05059999,0.18034813,41798.01562500
0.05169998,0.15978098,41798.76562500
0.05279999,0.15978098,41800.35156250
0.05389998,0.15978098,41801.93750000
0.05499999,nan,nan
