arc_length,Mach_Magnitude,p
0.00000000,0.11487840,41921.81640625
0.00110000,0.11487840,41917.76171875
0.00219999,0.11487840,41913.70312500
0.00330000,0.17393372,41919.10937500
0.00440000,0.17409859,41924.94921875
0.00549999,0.18260043,41921.80859375
0.00660000,0.18260043,41920.62500000
0.00770000,0.18260043,41919.44531250
0.00880001,0.18121713,41914.96875000
0.00990001,0.18171952,41908.33203125
0.01100000,0.17938593,41908.18750000
0.01209999,0.17765161,41906.44921875
0.01320001,0.17765161,41905.09375000
0.01430000,0.17765161,41903.74218750
0.01539999,0.17765161,41902.38671875
0.01650001,0.17691540,41900.83203125
0.01760000,0.17608563,41895.87500000
0.01869999,0.17681985,41890.13671875
0.01980001,0.17734050,41885.23828125
0.02090000,0.17734050,41881.72265625
0.02200002,0.17734050,41878.21093750
0.02310001,0.17734050,41874.69531250
0.02420000,0.17784890,41871.61718750
0.02530002,0.17784890,41865.96875000
0.02640001,0.17830157,41860.72656250
0.02750000,0.17830157,41856.27734375
0.02860001,0.17833960,41851.60156250
0.02970001,0.17903236,41845.76562500
0.03080000,0.17961489,41841.39843750
0.03190001,0.17961489,41837.16796875
0.03300000,0.17960190,41832.76953125
0.03410000,0.17960190,41827.85156250
0.03520001,0.18077710,41821.86328125
0.03630000,0.18176555,41815.43750000
0.03739999,0.18176555,41809.09765625
0.03850001,0.18369911,41803.99609375
0.03960000,0.18319326,41799.18750000
0.04069999,0.18319326,41792.85937500
0.04180001,0.18319326,41786.52734375
0.04290000,0.18500949,41780.56640625
0.04399999,0.18500949,41775.08203125
0.04510001,0.18595757,41770.93750000
0.04620000,0.18931990,41770.04296875
0.04730002,0.18931990,41765.67968750
0.04840001,0.17675697,41759.35937500
0.04950000,0.17877480,41748.51171875
0.05060002,0.16952412,41736.97656250
0.05170001,0.13630570,41722.34375000
0.05280000,0.13630570,41706.52734375
0.05390002,0.13630570,41690.71093750
0.05500001,nan,nan
