arc_length,Mach_Magnitude,p
0.00000000,0.13492700,41855.03906250
0.00110000,0.13492700,41858.95703125
0.00219999,0.13492700,41862.87109375
0.00330001,0.17393372,41867.60937500
0.00440000,0.17393372,41873.26171875
0.00550000,0.18097123,41869.86328125
0.00660000,0.18306477,41868.09765625
0.00770001,0.18279445,41876.00390625
0.00880000,0.18279445,41883.94531250
0.00990000,0.18279445,41891.88281250
0.01100000,0.18065017,41894.56640625
0.01209999,0.17833883,41890.91015625
0.01319999,0.17833883,41887.36718750
0.01430002,0.17833883,41883.82031250
0.01540001,0.17833883,41880.27734375
0.01650001,0.17803786,41877.77734375
0.01760001,0.17839649,41875.38281250
0.01870000,0.17839649,41870.58203125
0.01980000,0.17805124,41866.33593750
0.02090000,0.17807693,41862.39843750
0.02199999,0.17807693,41858.43750000
0.02310002,0.17833108,41853.31250000
0.02420002,0.17860187,41847.74218750
0.02530001,0.17860187,41843.77734375
0.02640001,0.17860187,41839.81250000
0.02750001,0.17968571,41834.82421875
0.02860000,0.17911681,41827.17578125
0.02970000,0.17938725,41819.70312500
0.03080000,0.18004776,41814.21484375
0.03190000,0.18004776,41809.03515625
0.03300002,0.18004776,41803.85156250
0.03410002,0.18071096,41795.79687500
0.03520001,0.18104226,41787.56640625
0.03630001,0.18161690,41781.90625000
0.03740001,0.18161690,41777.85937500
0.03850000,0.18312004,41773.32421875
0.03960000,0.18312004,41768.38671875
0.04070000,0.18266813,41763.68359375
0.04180003,0.18472928,41759.30859375
0.04290002,0.18472928,41753.69531250
0.04400002,0.18728144,41747.63281250
0.04510001,0.18814957,41740.66015625
0.04620001,0.18722216,41737.17578125
0.04730001,0.18722216,41737.07031250
0.04840000,0.18931990,41735.71093750
0.04950000,0.17675697,41728.45703125
0.05060003,0.17675697,41717.52734375
0.05170002,0.17877480,41706.64453125
0.05280002,0.17877480,41696.23046875
0.05390002,0.15272739,41689.56250000
0.05500001,nan,nan
