arc_length,Mach_Magnitude,p
0.00000000,0.37957459,20530.92773438
0.00110000,0.37957459,20381.63281250
0.00220000,0.37957459,20232.33984375
0.00330001,0.61529432,20216.30273438
0.00440001,0.61188144,20331.79296875
0.00549999,0.61188144,20447.26953125
0.00660000,0.60687771,20562.51953125
0.00770000,0.60687771,20677.62890625
0.00880000,0.62774834,20803.32031250
0.00990000,0.62261507,20941.85937500
0.01100000,0.62261507,21085.64453125
0.01210000,0.61325628,21212.13867188
0.01320000,0.61515316,21295.36718750
0.01429999,0.60910632,21401.52148438
0.01539999,0.60910632,21507.96484375
0.01650000,0.60476422,21640.01953125
0.01760000,0.60115294,21755.59960938
0.01870000,0.60115294,21839.99218750
0.01980000,0.60718140,21915.20117188
0.02090000,0.59922136,22010.10742188
0.02200000,0.59857063,22105.12890625
0.02310001,0.58692382,22214.42382812
0.02420001,0.59186007,22306.95117188
0.02530001,0.59186007,22414.87500000
0.02640001,0.59186007,22522.79882812
0.02750001,0.61124268,22633.46484375
0.02859999,0.61124268,22744.26562500
0.02969999,0.61124268,22855.07031250
0.03079999,0.59742061,22961.44921875
0.03189999,0.59742061,23050.18750000
0.03299999,0.59487426,23139.77734375
0.03409999,0.59405363,23243.13476562
0.03520000,0.59213715,23408.14257812
0.03630000,0.59213715,23573.98046875
0.03740000,0.59303864,23709.73242188
0.03850000,0.59214015,23820.40234375
0.03960000,0.59214015,23928.66992188
0.04070000,0.59214015,24036.93750000
0.04180000,0.58483270,24170.81445312
0.04290000,0.58253960,24293.81835938
0.04400001,0.58253960,24407.55859375
0.04510001,0.57927643,24530.26757812
0.04619998,0.55837812,24658.07617188
0.04729998,0.55837812,24798.58789062
0.04839998,0.55837812,24939.10156250
0.04949998,0.55049760,25105.52148438
0.05059999,0.55049760,25281.36328125
0.05169999,0.52698875,25453.35351562
0.05279999,0.30254276,25522.72070312
0.05389999,0.30254276,25643.69921875
0.05500000,nan,nan
