arc_length,Mach_Magnitude,p
0.00000000,0.29267905,21247.13867188
0.00110000,0.29267905,21416.59570312
0.00219999,0.51104662,21545.36132812
0.00330000,0.51104662,21713.81250000
0.00440001,0.50415443,21875.71484375
0.00550000,0.49863915,22036.15039062
0.00660000,0.49863915,22215.89453125
0.00770000,0.49033422,22346.00000000
0.00880000,0.49612300,22459.52734375
0.00990000,0.49612300,22567.59375000
0.01100001,0.51506103,22670.14843750
0.01210000,0.51506103,22773.53125000
0.01320000,0.51506103,22876.91601562
0.01430001,0.53305356,23014.31445312
0.01540000,0.52192611,23132.27343750
0.01650000,0.52192611,23284.30664062
0.01760001,0.52192611,23436.33593750
0.01870000,0.53399636,23588.71289062
0.01980000,0.51196812,23647.57617188
0.02090001,0.47298266,23705.40625000
0.02200000,0.47298266,23757.00976562
0.02310000,0.45357731,23820.87500000
0.02420001,0.48703325,23945.70703125
0.02530000,0.48703325,24104.82812500
0.02640000,0.48703325,24263.95117188
0.02749999,0.45892496,24397.07031250
0.02860000,0.47276287,24528.62695312
0.02970000,0.47276287,24633.09570312
0.03080001,0.48882144,24741.50585938
0.03190001,0.45774756,24811.96875000
0.03299999,0.45774756,24879.74414062
0.03409999,0.47214462,24964.73828125
0.03520000,0.49390422,25053.20312500
0.03630000,0.49390422,25160.68554688
0.03740001,0.49390422,25268.16796875
0.03850001,0.49390422,25375.65039062
0.03959999,0.49666792,25460.07421875
0.04070000,0.45820788,25523.76562500
0.04180000,0.45820788,25585.29296875
0.04290000,0.48589490,25646.10546875
0.04400001,0.47186366,25720.77734375
0.04510001,0.47186366,25802.59570312
0.04619999,0.49383758,25881.45312500
0.04730000,0.48694826,25951.75585938
0.04840000,0.48694826,26049.99023438
0.04950000,0.48006649,26119.47265625
0.05060001,0.48006649,26177.83789062
0.05170001,0.48154093,26269.23242188
0.05279999,0.48154093,26390.05078125
0.05390000,0.32365398,26519.57617188
0.05500000,nan,nan
