arc_length,Mach_Magnitude,p
0.00000000,0.30079742,22125.50585938
0.00110000,0.49213366,22288.89257812
0.00220000,0.49213366,22487.01367188
0.00330000,0.50578279,22682.10156250
0.00440000,0.50578279,22864.16992188
0.00550000,0.50578279,23046.23828125
0.00660000,0.47730220,23186.98046875
0.00769999,0.47582513,23293.74023438
0.00879999,0.47582513,23401.02148438
0.00990000,0.49789279,23503.90625000
0.01099999,0.49789279,23623.03906250
0.01209999,0.50616981,23732.85937500
0.01319999,0.50616981,23829.89257812
0.01430000,0.52564717,23960.38281250
0.01540001,0.52564717,24100.52734375
0.01650000,0.51032284,24243.01367188
0.01760000,0.48412599,24390.33593750
0.01870000,0.49440998,24497.76953125
0.01980000,0.49440998,24604.58593750
0.02090000,0.49440998,24711.40429688
0.02200000,0.44041132,24797.66796875
0.02310000,0.44041132,24854.92187500
0.02420000,0.44041132,24912.17773438
0.02530000,0.44041132,24969.43164062
0.02640000,0.42895909,25080.41992188
0.02749999,0.43545288,25212.97656250
0.02860001,0.43545288,25342.43750000
0.02970000,0.44156906,25459.66601562
0.03080001,0.44156906,25540.61523438
0.03189999,0.43305442,25614.07031250
0.03300001,0.43305442,25668.83007812
0.03409999,0.45288233,25737.80664062
0.03520001,0.45288233,25817.47656250
0.03629999,0.45288233,25897.14062500
0.03740000,0.46278401,25993.42578125
0.03849999,0.44764008,26060.48828125
0.03960000,0.44764008,26140.21875000
0.04069999,0.44764008,26219.94531250
0.04180000,0.44595398,26297.58984375
0.04289999,0.44726296,26365.78515625
0.04400000,0.44614105,26440.06640625
0.04509998,0.44614105,26503.82031250
0.04620000,0.44614105,26567.57617188
0.04729998,0.43196850,26631.59960938
0.04840000,0.45014292,26687.65234375
0.04949998,0.45014292,26742.17578125
0.05060000,0.45532443,26796.02148438
0.05169998,0.41135694,26883.35937500
0.05280000,0.26352607,27022.09375000
0.05389998,0.26352607,27151.77734375
0.05499999,nan,nan
