arc_length,Mach_Magnitude,p
0.00000000,0.15433354,42173.47265625
0.00110000,0.11370071,42157.35156250
0.00220001,0.11370071,42139.50000000
0.00329999,0.16951432,42123.20703125
0.00440000,0.17782594,42130.17187500
0.00550000,0.17972576,42131.98437500
0.00660000,0.18651002,42134.90625000
0.00770001,0.18651002,42139.63281250
0.00880001,0.18456231,42145.51562500
0.00990001,0.18162021,42152.99609375
0.01100001,0.17978787,42153.91406250
0.01210002,0.17831057,42151.02343750
0.01319999,0.17831057,42147.94531250
0.01429999,0.17831057,42144.86718750
0.01540000,0.17831057,42141.79296875
0.01650000,0.17831057,42138.71484375
0.01760000,0.17936429,42135.26562500
0.01870001,0.17936429,42132.08984375
0.01980001,0.17936429,42128.91015625
0.02090001,0.17936429,42125.73046875
0.02200001,0.17929571,42122.42187500
0.02310002,0.17989578,42118.01562500
0.02420002,0.17989578,42109.73046875
0.02529999,0.18030805,42102.68359375
0.02640000,0.18155047,42096.44921875
0.02750000,0.18155047,42089.80859375
0.02860000,0.18155047,42083.16796875
0.02970000,0.18182938,42077.69140625
0.03080001,0.18182938,42072.92187500
0.03190001,0.18305785,42067.24218750
0.03300001,0.18253131,42059.82421875
0.03410001,0.18253131,42052.01562500
0.03520002,0.18253131,42044.20703125
0.03630002,0.18344374,42036.42578125
0.03740000,0.18344374,42028.70312500
0.03850000,0.18378022,42022.14843750
0.03960000,0.18356977,42016.17968750
0.04070000,0.18356977,42009.85546875
0.04180001,0.18356977,42003.53125000
0.04290001,0.18976843,41994.27343750
0.04400001,0.18976843,41984.62109375
0.04510001,0.18948004,41974.46093750
0.04620002,0.18967981,41966.32031250
0.04730002,0.18967981,41960.08984375
0.04840002,0.18967981,41953.85937500
0.04950000,0.18233810,41942.76171875
0.05060000,0.18385858,41913.11718750
0.05170000,0.18385858,41885.76562500
0.05280001,0.13688964,41859.40234375
0.05390001,0.17184911,41856.29296875
0.05500001,nan,nan
