arc_length,Mach_Magnitude,p
0.00000000,0.11586839,42201.12890625
0.00109999,0.11586839,42205.06640625
0.00220000,0.11586839,42209.00000000
0.00329999,0.11586839,42212.93750000
0.00440000,0.12056371,42209.96093750
0.00549999,0.17689367,42205.93359375
0.00660000,0.17769640,42206.57812500
0.00769999,0.17769640,42209.81250000
0.00880000,0.17769640,42213.05078125
0.00990000,0.17769640,42216.28906250
0.01100000,0.17769640,42219.52734375
0.01210001,0.17697122,42219.69921875
0.01319999,0.17584930,42215.37109375
0.01430000,0.17584930,42209.32812500
0.01540000,0.17550917,42205.27734375
0.01649998,0.17550917,42204.12890625
0.01759999,0.17550917,42202.98437500
0.01870000,0.17575406,42201.82812500
0.01980001,0.17575406,42200.65625000
0.02089998,0.17621197,42198.82812500
0.02199999,0.17636077,42195.42968750
0.02310000,0.17675683,42191.01953125
0.02420001,0.17722210,42187.50000000
0.02529998,0.17722210,42184.19140625
0.02639999,0.17722210,42180.87890625
0.02750000,0.17731513,42177.76171875
0.02859998,0.17769702,42175.01171875
0.02969999,0.17769702,42172.25000000
0.03080000,0.17769702,42169.48437500
0.03190000,0.17769702,42166.72265625
0.03299998,0.17768099,42164.21484375
0.03409999,0.17937354,42161.83203125
0.03520000,0.17881889,42157.13281250
0.03630000,0.17881889,42152.02343750
0.03739998,0.17881889,42146.91406250
0.03849999,0.17934579,42141.94531250
0.03960000,0.18034248,42137.02343750
0.04070000,0.18052094,42131.44140625
0.04179998,0.18163951,42126.10156250
0.04289999,0.18235244,42121.37890625
0.04400000,0.18235244,42116.69140625
0.04509998,0.18631061,42111.89062500
0.04619998,0.18858889,42102.84765625
0.04729999,0.18991561,42093.75390625
0.04840000,0.18991561,42085.28906250
0.04949998,0.18938309,42076.59375000
0.05059998,0.14666019,42057.35156250
0.05169999,0.10485147,42033.86718750
0.05280000,0.10485147,42012.85546875
0.05389998,0.10485147,41991.84375000
0.05499999,nan,nan
