arc_length,Mach_Magnitude,p
0.00000000,0.11855091,42099.09765625
0.00110000,0.18022245,42112.19921875
0.00220001,0.18022245,42116.80859375
0.00330000,0.18022245,42121.41406250
0.00440000,0.19595984,42130.68750000
0.00550000,0.18651002,42140.24609375
0.00660001,0.18456231,42146.74218750
0.00770000,0.18162021,42155.44140625
0.00880001,0.18162021,42166.18359375
0.00989999,0.18162021,42176.92968750
0.01100000,0.17978787,42174.82421875
0.01209999,0.17978787,42170.61328125
0.01320000,0.17829350,42167.98437500
0.01430001,0.17829350,42166.17968750
0.01539999,0.17815177,42163.88281250
0.01650000,0.17794014,42161.80859375
0.01760001,0.17884328,42158.18359375
0.01869999,0.17884328,42150.67968750
0.01980000,0.17884328,42143.17578125
0.02089998,0.17929571,42139.15234375
0.02199999,0.17989578,42135.25000000
0.02310001,0.17989578,42127.00390625
0.02419999,0.17951475,42120.15234375
0.02530000,0.17951475,42114.78515625
0.02640001,0.17951475,42109.41406250
0.02749999,0.18030805,42103.72656250
0.02860000,0.18030805,42097.73046875
0.02970001,0.18034773,42094.05468750
0.03079999,0.18034773,42090.72265625
0.03190000,0.18068635,42085.06640625
0.03299998,0.18068635,42076.35546875
0.03410000,0.18092188,42070.96484375
0.03520001,0.18092188,42065.91015625
0.03629999,0.18278309,42060.55468750
0.03740000,0.18278309,42052.36718750
0.03850001,0.18278309,42044.18359375
0.03959999,0.18330909,42037.11328125
0.04070000,0.18330909,42030.42578125
0.04179998,0.18520445,42023.94921875
0.04289999,0.18520445,42018.36718750
0.04400000,0.18772463,42010.67187500
0.04509998,0.19014264,42008.34765625
0.04620000,0.18703625,42006.38671875
0.04730001,0.18332326,42006.50781250
0.04839999,0.18342213,42007.64062500
0.04950000,0.17494462,42000.74218750
0.05059998,0.17494462,41957.16406250
0.05169999,0.14438609,41917.53515625
0.05280000,0.14438609,41897.34375000
0.05389998,0.14438609,41877.14843750
0.05500000,nan,nan
