arc_length,Mach_Magnitude,p
0.00000000,0.15445893,42142.80468750
0.00110000,0.18344520,42142.55859375
0.00220000,0.18344520,42140.91015625
0.00330000,0.19339429,42150.12109375
0.00440000,0.19339429,42159.67187500
0.00550000,0.18891619,42163.66406250
0.00660000,0.18891619,42163.16015625
0.00770000,0.18268579,42165.76953125
0.00880000,0.18268579,42167.16796875
0.00990000,0.18334825,42168.38281250
0.01100000,0.18336678,42165.76953125
0.01209999,0.18336678,42162.62890625
0.01320000,0.18336678,42159.48828125
0.01429999,0.18215400,42155.98828125
0.01540001,0.17842154,42154.16015625
0.01649999,0.17807398,42152.46875000
0.01760001,0.17807398,42149.80859375
0.01869999,0.17807398,42147.14843750
0.01980001,0.17807398,42144.48828125
0.02089999,0.17807398,42141.82812500
0.02200000,0.17885241,42139.19531250
0.02309999,0.17885241,42136.59375000
0.02420000,0.17885241,42133.98828125
0.02529999,0.17885241,42131.38671875
0.02640000,0.17885241,42128.78125000
0.02749999,0.17942855,42126.42968750
0.02860000,0.18005958,42123.75000000
0.02969999,0.18005958,42121.25000000
0.03080000,0.17988113,42118.73828125
0.03189998,0.17988113,42116.18750000
0.03300000,0.17988113,42113.63671875
0.03409998,0.18045748,42110.76171875
0.03520000,0.18045748,42107.48828125
0.03629998,0.18130121,42103.42968750
0.03740000,0.18179880,42098.46875000
0.03849998,0.18179880,42095.02734375
0.03960000,0.18179880,42091.58203125
0.04069998,0.18264022,42091.53906250
0.04180000,0.18252494,42086.48437500
0.04289998,0.18252494,42080.21875000
0.04400000,0.18471661,42077.56250000
0.04509998,0.18471661,42078.18750000
0.04620000,0.18669762,42078.58984375
0.04729998,0.18669762,42076.31250000
0.04840000,0.18522926,42076.90234375
0.04949998,0.18102864,42084.46093750
0.05059999,0.18102864,42086.25000000
0.05169998,0.16085152,42088.26562500
0.05279999,0.16085152,42090.47265625
0.05389998,0.16085152,42092.68359375
0.05499999,nan,nan
