arc_length,Mach_Magnitude,p
0.00000000,0.17096257,42215.53125000
0.00110000,0.17096257,42209.88671875
0.00220000,0.17926572,42201.66406250
0.00329999,0.17938305,42190.20703125
0.00439999,0.17938305,42174.74609375
0.00550001,0.17961812,42165.23828125
0.00659999,0.17961812,42172.19921875
0.00769999,0.18086425,42173.05468750
0.00879998,0.18069589,42167.91796875
0.00990001,0.18069589,42162.48046875
0.01100001,0.18069589,42157.04687500
0.01210001,0.18069589,42151.60937500
0.01320001,0.18069589,42146.17187500
0.01430000,0.17899022,42142.50781250
0.01540000,0.17893469,42138.24218750
0.01650000,0.17893469,42133.32812500
0.01760000,0.17923813,42127.80859375
0.01870000,0.17912325,42121.63671875
0.01979999,0.17912325,42117.44531250
0.02089999,0.17912325,42113.25390625
0.02199999,0.17912325,42109.06250000
0.02309999,0.17997592,42105.10156250
0.02419998,0.17997592,42101.60546875
0.02529998,0.17997592,42098.10546875
0.02639998,0.18121126,42094.83203125
0.02749998,0.18163395,42091.11328125
0.02860001,0.18036989,42087.58984375
0.02970001,0.18029631,42084.12500000
0.03080000,0.18029631,42079.17187500
0.03190000,0.18029631,42074.22265625
0.03300000,0.18122047,42069.56640625
0.03410000,0.18122047,42065.01562500
0.03520000,0.18248811,42058.94921875
0.03629999,0.18248811,42052.83593750
0.03739999,0.18376111,42044.94921875
0.03849999,0.18376111,42034.55468750
0.03959999,0.18376111,42024.16015625
0.04069998,0.18561234,42014.82421875
0.04179998,0.18790545,42005.04296875
0.04289998,0.18574229,41995.40625000
0.04399998,0.18574229,41986.97265625
0.04509998,0.18574229,41978.54296875
0.04620001,0.18574229,41970.10937500
0.04730000,0.18574229,41961.67968750
0.04840000,0.18944656,41952.23437500
0.04950000,0.19160120,41955.87890625
0.05060000,0.19160120,41971.00781250
0.05170000,0.19385934,42028.79687500
0.05279999,0.19385934,42086.30468750
0.05389999,0.19385934,42143.81250000
0.05499999,nan,nan
