arc_length,Mach_Magnitude,p
0.00000000,0.38775965,23441.62695312
0.00110000,0.38775965,23483.79687500
0.00220000,0.52893119,23509.40234375
0.00330000,0.56344608,23551.10351562
0.00439999,0.56344608,23611.51757812
0.00549999,0.56225955,23723.87109375
0.00660001,0.55808779,23861.36132812
0.00770001,0.54526079,23965.29882812
0.00880000,0.55735764,24047.71093750
0.00990000,0.56117538,24132.05859375
0.01100000,0.55505837,24229.25000000
0.01210000,0.55577713,24309.17773438
0.01320000,0.55614458,24393.96875000
0.01430000,0.55444352,24480.01953125
0.01540000,0.54963804,24618.93750000
0.01650001,0.54596472,24761.41210938
0.01760001,0.53990838,24839.82617188
0.01870001,0.53882664,24917.50390625
0.01980000,0.53882664,25020.26953125
0.02090000,0.52444845,25113.42773438
0.02200000,0.52444845,25182.96679688
0.02310000,0.51945380,25259.55468750
0.02420001,0.51945380,25352.03515625
0.02530000,0.52028000,25428.00195312
0.02640001,0.52028000,25533.28906250
0.02750000,0.52790006,25616.40234375
0.02860001,0.52463278,25686.70507812
0.02969999,0.52463278,25763.83984375
0.03080001,0.51503337,25854.51367188
0.03189999,0.51503337,25937.56445312
0.03300000,0.51352177,26027.14843750
0.03410001,0.51432729,26093.38476562
0.03520000,0.51751286,26156.58398438
0.03630001,0.52128850,26222.29296875
0.03740000,0.51408022,26304.19726562
0.03850001,0.50963930,26403.24218750
0.03960000,0.51193922,26523.12695312
0.04070001,0.51471647,26627.30664062
0.04179999,0.51206132,26682.66601562
0.04290001,0.51459628,26736.63671875
0.04400002,0.52960197,26794.02734375
0.04510000,0.53620895,26850.79101562
0.04620001,0.53832297,26930.95507812
0.04730000,0.53832297,27001.01367188
0.04840001,0.52588815,27097.67968750
0.04950000,0.51878845,27206.63281250
0.05060001,0.45791230,27293.41601562
0.05169999,0.45243358,27393.45117188
0.05280001,0.35911403,27486.66210938
0.05389999,0.35911403,27508.35742188
0.05500000,0.19945359,27528.00195312
