arc_length,Mach_Magnitude,p
0.00000000,0.38138650,20030.72070312
0.00110000,0.38138650,20073.54882812
0.00219999,0.38138650,20116.37500000
0.00330001,0.61145355,20207.28710938
0.00440000,0.56767350,20335.14843750
0.00550000,0.56767350,20454.36523438
0.00659999,0.56767350,20573.58007812
0.00770000,0.58030518,20664.24414062
0.00880000,0.58030518,20753.69921875
0.00990000,0.56159939,20875.53906250
0.01100000,0.55321440,20998.70898438
0.01210001,0.55321440,21111.12109375
0.01320000,0.57771279,21232.91601562
0.01430000,0.57911969,21376.85546875
0.01540000,0.55909002,21535.73828125
0.01650001,0.55298672,21697.51171875
0.01760000,0.55298672,21860.61523438
0.01870000,0.56167548,21984.07226562
0.01980000,0.54317440,22071.69921875
0.02090001,0.54317440,22168.45703125
0.02200001,0.55380354,22266.26562500
0.02310000,0.56666515,22381.27539062
0.02420000,0.56666515,22499.54687500
0.02530001,0.56666515,22617.82031250
0.02640001,0.55555572,22709.73828125
0.02750000,0.57390692,22809.07226562
0.02860000,0.57390692,22978.37695312
0.02970000,0.57543100,23080.70703125
0.03080001,0.57543100,23164.36132812
0.03189999,0.57543100,23248.01367188
0.03300001,0.56472848,23327.14062500
0.03410001,0.55942465,23390.07226562
0.03520001,0.55942465,23458.01757812
0.03630001,0.55866104,23531.96875000
0.03740000,0.55246679,23674.03125000
0.03850000,0.55246679,23828.09960938
0.03960000,0.55246679,23982.16992188
0.04069999,0.55357939,24086.87304688
0.04180002,0.56360775,24163.19726562
0.04290001,0.56360775,24264.56445312
0.04400001,0.55632616,24345.41406250
0.04510001,0.55632616,24369.19921875
0.04620000,0.55632616,24392.98437500
0.04730000,0.55710242,24432.91015625
0.04840000,0.54256215,24547.89648438
0.04949999,0.54256215,24689.79492188
0.05060002,0.54256215,24831.69726562
0.05170002,0.52912337,25013.36718750
0.05280001,0.52912337,25273.79101562
0.05390001,0.54786943,25572.55859375
0.05500001,nan,nan
