arc_length,Mach_Magnitude,p
0.00000000,0.11578950,41849.94140625
0.00110000,0.11578950,41847.83984375
0.00219999,0.11578950,41845.73828125
0.00330000,0.17513630,41851.23828125
0.00440000,0.17413157,41857.08984375
0.00549999,0.18155368,41854.83593750
0.00660000,0.18155368,41853.86328125
0.00770000,0.18155368,41852.89062500
0.00880001,0.18167942,41849.07812500
0.00990001,0.18175288,41843.70703125
0.01100000,0.17865106,41845.18359375
0.01209999,0.17749894,41843.37890625
0.01320001,0.17749894,41841.49609375
0.01430000,0.17749894,41839.61718750
0.01539999,0.17749894,41837.73437500
0.01650001,0.17676307,41835.59765625
0.01760000,0.17608199,41830.63671875
0.01869999,0.17678430,41824.83984375
0.01980001,0.17732372,41819.87500000
0.02090000,0.17732372,41816.33593750
0.02200002,0.17732372,41812.79687500
0.02310001,0.17732372,41809.25781250
0.02420000,0.17773523,41806.16796875
0.02530002,0.17773523,41800.53125000
0.02640001,0.17819662,41795.35546875
0.02750000,0.17819662,41790.91796875
0.02860001,0.17821580,41786.24609375
0.02970001,0.17883313,41780.45312500
0.03080000,0.17938888,41776.20312500
0.03190001,0.17938888,41772.08593750
0.03300000,0.17939372,41767.80859375
0.03410000,0.17939372,41763.01171875
0.03520001,0.18055680,41757.14453125
0.03630000,0.18145764,41750.80468750
0.03739999,0.18145764,41744.54687500
0.03850001,0.18335935,41739.53515625
0.03960000,0.18290616,41734.83593750
0.04069999,0.18290616,41728.67968750
0.04180001,0.18290616,41722.51953125
0.04290000,0.18442298,41717.08593750
0.04399999,0.18442298,41712.59765625
0.04510001,0.18548033,41709.32421875
0.04620000,0.18899067,41708.91406250
0.04730002,0.18899067,41704.48437500
0.04840001,0.17700048,41699.09375000
0.04950000,0.17700048,41691.46484375
0.05060002,0.16949158,41682.36718750
0.05170001,0.14001240,41670.33984375
0.05280000,0.14001240,41656.28906250
0.05390002,0.14001240,41642.23828125
0.05500001,nan,nan
