arc_length,Mach_Magnitude,p
0.00000000,0.32527506,19623.97070312
0.00110000,0.50831760,19844.13867188
0.00220000,0.57828271,20009.74023438
0.00330000,0.59639948,20082.34960938
0.00440000,0.61263227,20149.15820312
0.00549999,0.61263227,20219.68945312
0.00660000,0.60654127,20285.94921875
0.00770000,0.60763441,20348.14843750
0.00879999,0.59377315,20485.47265625
0.00990000,0.58984007,20606.04687500
0.01100000,0.58984007,20697.73242188
0.01209999,0.58984007,20789.41796875
0.01320000,0.58229422,20919.53320312
0.01430000,0.58229422,21053.33398438
0.01540000,0.58159829,21191.47070312
0.01650000,0.58431731,21325.27539062
0.01760000,0.57599174,21431.91406250
0.01870000,0.57599174,21538.03906250
0.01979999,0.57599174,21644.16406250
0.02090000,0.57844423,21742.18359375
0.02200000,0.57259970,21847.16015625
0.02309999,0.57259970,21955.48242188
0.02420000,0.58427050,22039.90625000
0.02530000,0.58293601,22157.87500000
0.02639999,0.58293601,22280.02929688
0.02749999,0.58277176,22376.76757812
0.02860000,0.58277176,22472.54296875
0.02969999,0.58855413,22572.36914062
0.03079999,0.58290676,22656.57226562
0.03190000,0.58290676,22747.88281250
0.03299999,0.57633942,22840.04492188
0.03409999,0.58274828,22952.05078125
0.03519998,0.58274828,23077.13867188
0.03629998,0.58274828,23202.22460938
0.03740000,0.58242636,23317.77734375
0.03850000,0.57480998,23420.36328125
0.03959999,0.57480998,23526.23828125
0.04069999,0.57480998,23632.11523438
0.04179998,0.57678221,23709.76367188
0.04289998,0.57495645,23793.37890625
0.04400001,0.57495645,23889.51953125
0.04510000,0.55999861,23997.63867188
0.04619999,0.55999861,24113.72265625
0.04729999,0.55999861,24229.80468750
0.04839999,0.54910622,24332.25195312
0.04949998,0.54487591,24454.34375000
0.05059998,0.54487591,24537.94531250
0.05170000,0.53784267,24694.98046875
0.05280000,0.53784267,25400.12695312
0.05390000,0.49595147,26053.36132812
0.05499999,nan,nan
