arc_length,Mach_Magnitude,p
0.00000000,0.33783901,21677.41992188
0.00110000,0.33783901,21901.48828125
0.00220000,0.33783901,22125.55273438
0.00330000,0.57060012,22367.99609375
0.00440000,0.52994352,22486.98437500
0.00550001,0.50181200,22556.21484375
0.00660000,0.50181200,22619.48437500
0.00770000,0.50175007,22738.48046875
0.00880000,0.50175007,22879.77148438
0.00990000,0.54764038,23021.38281250
0.01100000,0.54528717,23156.85742188
0.01210000,0.50640595,23290.76367188
0.01320001,0.50640595,23408.68945312
0.01430000,0.50640595,23526.60937500
0.01540000,0.50640595,23644.53515625
0.01650000,0.51641856,23777.80273438
0.01760001,0.51641856,23927.58398438
0.01870000,0.51641856,24077.36132812
0.01980000,0.50227369,24222.15234375
0.02090001,0.51517034,24328.76757812
0.02200000,0.51517034,24420.85351562
0.02310000,0.51517034,24512.93945312
0.02420001,0.50297234,24613.60546875
0.02530001,0.48204459,24753.21093750
0.02640000,0.49535051,24830.69335938
0.02750001,0.49535051,24900.25976562
0.02860001,0.47318628,24982.43554688
0.02970000,0.47318628,25072.11328125
0.03080000,0.51312424,25169.99023438
0.03189999,0.48850044,25270.74609375
0.03300001,0.48850044,25352.94335938
0.03410000,0.48850044,25435.13671875
0.03520002,0.51378058,25512.50976562
0.03630001,0.51804677,25610.60156250
0.03740000,0.51456030,25691.37500000
0.03850002,0.48080462,25764.37890625
0.03960001,0.49969236,25831.11718750
0.04070000,0.49059693,25900.76562500
0.04180001,0.49059693,25965.54101562
0.04290001,0.49059693,26030.31250000
0.04400000,0.50715342,26093.68554688
0.04510001,0.50715342,26155.71289062
0.04620001,0.50715342,26217.73828125
0.04730000,0.50317026,26273.05468750
0.04840001,0.49041135,26334.75976562
0.04950001,0.49041135,26379.90039062
0.05060002,0.49041135,26425.04296875
0.05170001,0.48681432,26539.39843750
0.05280000,0.48681432,26730.65429688
0.05390002,0.48681432,26921.91796875
0.05500001,nan,nan
