arc_length,Mach_Magnitude,p
0.00000000,0.37579909,19925.41601562
0.00110000,0.37579909,20020.44335938
0.00220000,0.37579909,20115.46875000
0.00330000,0.58085855,20274.08007812
0.00440000,0.56319259,20336.13867188
0.00550001,0.54211654,20436.89062500
0.00660000,0.54211654,20537.33789062
0.00770000,0.54726031,20624.07617188
0.00880000,0.54726031,20705.32812500
0.00990000,0.57441839,20792.39062500
0.01100000,0.56644874,20933.88476562
0.01210000,0.54051753,21063.10937500
0.01320001,0.54051753,21190.25000000
0.01430000,0.54051753,21317.38671875
0.01540000,0.54051753,21444.52734375
0.01650000,0.54526316,21572.94140625
0.01760001,0.54526316,21673.58203125
0.01870000,0.54526316,21774.22070312
0.01980000,0.54355265,21901.25781250
0.02090001,0.55629471,22016.52539062
0.02200000,0.55629471,22149.79296875
0.02310000,0.55629471,22283.06054688
0.02420001,0.54466356,22413.30078125
0.02530001,0.52355227,22534.42578125
0.02640000,0.53399036,22639.89257812
0.02750001,0.53399036,22761.83398438
0.02860001,0.52735072,22858.24218750
0.02970000,0.52735072,22939.45117188
0.03080000,0.55030388,23031.80859375
0.03189999,0.53088693,23140.97656250
0.03300001,0.53088693,23221.52539062
0.03410000,0.53088693,23302.07421875
0.03520002,0.55057160,23386.03906250
0.03630001,0.54671413,23478.51367188
0.03740000,0.54608956,23590.91796875
0.03850002,0.52556891,23712.39843750
0.03960001,0.53545680,23829.65234375
0.04070000,0.53516584,23926.81250000
0.04180001,0.53516584,24033.18359375
0.04290001,0.53516584,24139.54882812
0.04400000,0.54221542,24226.91601562
0.04510001,0.54221542,24281.62500000
0.04620001,0.54221542,24336.33007812
0.04730000,0.53100288,24398.75585938
0.04840001,0.52173868,24471.40625000
0.04950001,0.52173868,24567.24804688
0.05060002,0.52173868,24663.09765625
0.05170001,0.51429576,24778.60156250
0.05280000,0.51429576,24915.95312500
0.05390002,0.51429576,25053.30859375
0.05500001,nan,nan
