arc_length,Mach_Magnitude,p
0.00000000,0.28033150,22426.93750000
0.00110000,0.28033150,22518.95507812
0.00219999,0.48885070,22586.80664062
0.00330000,0.48885070,22715.18750000
0.00440001,0.48670318,22767.84960938
0.00550000,0.48578453,22845.22851562
0.00660000,0.48578453,22958.20507812
0.00770000,0.46553503,23016.92773438
0.00880000,0.46383634,23083.12109375
0.00990000,0.46383634,23163.85742188
0.01100001,0.48035272,23253.54882812
0.01210000,0.48035272,23382.98828125
0.01320000,0.48035272,23512.42773438
0.01430001,0.48534629,23630.79296875
0.01540000,0.49187218,23762.50976562
0.01650000,0.49187218,23872.23046875
0.01760001,0.49187218,23981.95117188
0.01870000,0.49895347,24083.13867188
0.01980000,0.49684900,24194.22851562
0.02090001,0.45650067,24318.27148438
0.02200000,0.45650067,24431.19335938
0.02310000,0.44628286,24535.82421875
0.02420001,0.48023454,24609.18359375
0.02530000,0.48023454,24691.86328125
0.02640000,0.48023454,24774.54296875
0.02749999,0.43767545,24852.79101562
0.02860000,0.45201696,24921.89843750
0.02970000,0.45201696,24982.96679688
0.03080001,0.48720655,25050.55664062
0.03190001,0.43631715,25109.00781250
0.03299999,0.43631715,25165.79101562
0.03409999,0.44516926,25235.99609375
0.03520000,0.47465050,25308.23046875
0.03630000,0.47465050,25402.28125000
0.03740001,0.47465050,25496.33398438
0.03850001,0.47465050,25590.38476562
0.03959999,0.48308497,25664.50781250
0.04070000,0.44909941,25731.32617188
0.04180000,0.44909941,25795.27148438
0.04290000,0.48452470,25857.52148438
0.04400001,0.46487620,25894.13671875
0.04510001,0.46487620,25931.25390625
0.04619999,0.47740077,25968.92968750
0.04730000,0.47027279,26015.83593750
0.04840000,0.47027279,26098.41210938
0.04950000,0.47343483,26202.52343750
0.05060001,0.47343483,26314.95898438
0.05170001,0.48874089,26437.94140625
0.05279999,0.48874089,26573.10937500
0.05390000,0.32162473,26701.33789062
0.05500000,nan,nan
