arc_length,Mach_Magnitude,p
0.00000000,0.33363291,22181.11718750
0.00110000,0.33363291,22350.16015625
0.00220000,0.50959055,22515.10351562
0.00330000,0.55736400,22608.91406250
0.00439999,0.55979794,22720.88671875
0.00550000,0.55979794,22782.41015625
0.00660000,0.53917039,22858.88671875
0.00770001,0.53917039,22985.45117188
0.00880000,0.53917039,23112.01757812
0.00990000,0.55549111,23229.75195312
0.01100000,0.55549111,23355.31054688
0.01210000,0.55549111,23480.86914062
0.01320000,0.54681841,23609.37500000
0.01430001,0.54681841,23728.83398438
0.01540000,0.53983783,23842.55078125
0.01650001,0.53983783,23947.91015625
0.01760000,0.54396731,24098.99414062
0.01870000,0.54396731,24275.81250000
0.01979999,0.53857909,24428.40234375
0.02089999,0.53857909,24489.38085938
0.02200001,0.53857909,24550.35937500
0.02310001,0.53591820,24630.80664062
0.02420000,0.53331427,24672.94531250
0.02530000,0.53331427,24696.44140625
0.02639999,0.54736322,24746.03906250
0.02749999,0.54736322,24826.00585938
0.02860001,0.55186813,24907.45703125
0.02970000,0.54387217,24996.79101562
0.03080000,0.53240250,25048.91796875
0.03189999,0.53240250,25099.70117188
0.03299999,0.53471932,25153.42578125
0.03410001,0.53123524,25234.45117188
0.03520001,0.53123524,25322.66015625
0.03630000,0.53123524,25410.87109375
0.03740000,0.52774000,25494.60351562
0.03849999,0.52774000,25584.65039062
0.03959999,0.52774000,25674.69726562
0.04070001,0.53000173,25759.33789062
0.04180000,0.52024662,25838.55468750
0.04290000,0.52024662,25908.67578125
0.04400000,0.52407016,25978.63085938
0.04509999,0.52328972,26043.40429688
0.04620001,0.52150231,26110.27148438
0.04730001,0.52150231,26176.04101562
0.04840000,0.51944565,26260.59570312
0.04950000,0.51944565,26392.47070312
0.05059999,0.51944565,26524.34570312
0.05169999,0.42243723,26656.11914062
0.05280001,0.29496982,26776.62695312
0.05390000,0.29496982,26859.37109375
0.05500000,nan,nan
