arc_length,Mach_Magnitude,p
0.00000000,0.12536675,41748.81250000
0.00110000,0.15727330,41724.79296875
0.00220001,0.15727330,41722.42968750
0.00330000,0.17062537,41732.03906250
0.00440000,0.17062537,41743.64843750
0.00549999,0.17114619,41743.97656250
0.00660000,0.17531566,41742.98046875
0.00770000,0.18036196,41744.92187500
0.00880000,0.18036196,41749.16015625
0.00990001,0.18124780,41753.14843750
0.01100000,0.18124780,41756.41796875
0.01210000,0.18124780,41759.68750000
0.01319999,0.17645801,41758.82812500
0.01429999,0.17645801,41754.84765625
0.01540001,0.17645801,41750.86718750
0.01650001,0.17645801,41746.88281250
0.01760001,0.17585904,41743.04296875
0.01870000,0.17608265,41739.38671875
0.01980000,0.17608265,41735.57031250
0.02089999,0.17608265,41731.75000000
0.02200002,0.17655410,41728.24609375
0.02310001,0.17655410,41724.89453125
0.02420001,0.17655410,41721.54296875
0.02530001,0.17702551,41718.67187500
0.02640000,0.17702551,41716.64453125
0.02750000,0.17768030,41713.28125000
0.02859999,0.17771779,41709.19531250
0.02970002,0.17766848,41705.50781250
0.03080001,0.17766848,41702.21875000
0.03190001,0.17766848,41698.93359375
0.03300001,0.17826125,41694.57421875
0.03410000,0.17904236,41690.13281250
0.03520000,0.17904236,41687.73437500
0.03629999,0.17958391,41684.66796875
0.03740002,0.17958391,41681.30078125
0.03850001,0.18015567,41674.98046875
0.03960001,0.18015567,41666.69531250
0.04070001,0.18140997,41661.76562500
0.04180000,0.18140997,41657.77343750
0.04290000,0.18140997,41653.78125000
0.04399999,0.18149173,41649.97265625
0.04510002,0.18154330,41645.50781250
0.04620001,0.18987537,41638.53906250
0.04730001,0.18515522,41631.71093750
0.04840001,0.18515522,41623.39843750
0.04950000,0.18515522,41615.08593750
0.05060000,0.16416783,41605.17578125
0.05170002,0.16416783,41590.00781250
0.05280002,0.16416783,41574.83593750
0.05390001,0.16416783,41559.66406250
0.05500001,0.10338051,41543.94921875
