arc_length,Mach_Magnitude,p
0.00000000,0.12533179,41701.60546875
0.00110000,0.12533179,41703.48437500
0.00220000,0.12533179,41705.36328125
0.00330000,0.12533179,41707.23828125
0.00440000,0.19336578,41701.25781250
0.00550000,0.18256728,41696.15234375
0.00660000,0.18256728,41697.30859375
0.00770000,0.18256728,41698.46875000
0.00880000,0.18256728,41699.62890625
0.00990000,0.18329204,41700.58593750
0.01100000,0.18304672,41699.67187500
0.01210000,0.18304672,41697.16015625
0.01320000,0.17911610,41693.67968750
0.01429999,0.17911610,41691.00781250
0.01540000,0.17911610,41688.33593750
0.01650001,0.17875652,41685.69140625
0.01760000,0.17875652,41683.15625000
0.01869998,0.17875652,41680.62109375
0.01980000,0.17875652,41678.08984375
0.02090001,0.17831060,41674.94531250
0.02200000,0.17927645,41672.91015625
0.02309998,0.17964933,41668.84375000
0.02420000,0.17964933,41664.51953125
0.02530001,0.17964933,41660.19140625
0.02640000,0.17964933,41655.86718750
0.02749998,0.17958853,41653.10546875
0.02860000,0.17958853,41651.12500000
0.02970001,0.17958853,41649.14453125
0.03080000,0.17958853,41647.16406250
0.03189998,0.17986570,41645.71484375
0.03300000,0.17986570,41644.42578125
0.03410001,0.18213578,41642.12109375
0.03520000,0.18145174,41638.39062500
0.03629998,0.18145174,41635.25000000
0.03740000,0.18145174,41632.10546875
0.03850001,0.18145174,41628.96484375
0.03960000,0.18145174,41625.82421875
0.04069998,0.18145174,41622.68359375
0.04180000,0.18335590,41620.77734375
0.04290001,0.18338859,41618.06250000
0.04400000,0.18338859,41615.51953125
0.04509998,0.18338859,41612.97265625
0.04620000,0.18338859,41610.42968750
0.04730001,0.18338859,41607.88671875
0.04840000,0.19638028,41606.04687500
0.04949998,0.20784202,41607.59375000
0.05060000,0.20784202,41615.39062500
0.05170001,0.20784202,41623.18750000
0.05280000,0.20784202,41630.98437500
0.05389998,0.16190796,41638.58203125
0.05500000,nan,nan
