arc_length,Mach_Magnitude,p
0.00000000,0.34448481,21794.34765625
0.00110000,0.34448481,21967.73046875
0.00219999,0.34448481,22141.11328125
0.00330001,0.58117839,22331.93554688
0.00440000,0.52444184,22456.37500000
0.00550000,0.52444184,22551.44921875
0.00659999,0.52444184,22646.52343750
0.00770000,0.54049027,22765.84765625
0.00880000,0.54049027,22886.18945312
0.00990000,0.51907919,22985.51953125
0.01100000,0.50111060,23103.72851562
0.01210001,0.50111060,23231.94726562
0.01320000,0.53957917,23352.52734375
0.01430000,0.53510977,23486.48242188
0.01540000,0.50676323,23627.98632812
0.01650001,0.50161841,23768.19335938
0.01760000,0.50161841,23907.50781250
0.01870000,0.52677268,24032.00585938
0.01980000,0.50997088,24174.39257812
0.02090001,0.50997088,24309.77148438
0.02200001,0.52482438,24442.95898438
0.02310000,0.52166137,24517.26562500
0.02420000,0.52166137,24563.89062500
0.02530001,0.52166137,24610.51757812
0.02640001,0.50918379,24683.91406250
0.02750000,0.52988445,24755.63476562
0.02860000,0.52988445,24793.87500000
0.02970000,0.53328320,24899.61132812
0.03080001,0.53328320,25019.58398438
0.03189999,0.53328320,25139.54882812
0.03300001,0.52183795,25225.53320312
0.03410001,0.52236393,25278.05664062
0.03520001,0.52236393,25326.05468750
0.03630001,0.52826342,25373.93359375
0.03740000,0.51449753,25466.23242188
0.03850000,0.51449753,25579.08203125
0.03960000,0.51449753,25691.93164062
0.04069999,0.51598245,25777.96875000
0.04180002,0.52715406,25831.61718750
0.04290001,0.52715406,25864.35742188
0.04400001,0.52637937,25894.60156250
0.04510001,0.52637937,25917.89648438
0.04620000,0.52637937,25941.19335938
0.04730000,0.52715120,25970.61718750
0.04840000,0.51025396,26017.75976562
0.04949999,0.51025396,26069.64648438
0.05060002,0.51025396,26121.53320312
0.05170002,0.50107602,26244.73632812
0.05280001,0.50107602,26434.66406250
0.05390001,0.51325641,26635.26953125
0.05500001,nan,nan
