arc_length,Mach_Magnitude,p
0.00000000,0.15156066,41879.02734375
0.00110000,0.18329226,41879.05859375
0.00220000,0.18329226,41877.22265625
0.00330000,0.19193845,41885.81250000
0.00440000,0.19193845,41894.73046875
0.00550000,0.18847923,41898.54296875
0.00660000,0.18651767,41898.22656250
0.00770000,0.18261058,41900.50781250
0.00880000,0.18261058,41902.05468750
0.00990000,0.18318504,41903.36718750
0.01100000,0.18292969,41901.21484375
0.01209999,0.18292969,41898.61718750
0.01320000,0.18292969,41896.01953125
0.01429999,0.18183942,41892.89062500
0.01540001,0.17848683,41891.23437500
0.01649999,0.17794175,41889.71484375
0.01760001,0.17794175,41887.29687500
0.01869999,0.17794175,41884.87500000
0.01980001,0.17794175,41882.45703125
0.02089999,0.17794175,41880.03906250
0.02200000,0.17878942,41877.46093750
0.02309999,0.17878942,41874.85156250
0.02420000,0.17878942,41872.23828125
0.02529999,0.17878942,41869.62890625
0.02640000,0.17878942,41867.01953125
0.02749999,0.17930216,41864.73437500
0.02860000,0.17991034,41862.11328125
0.02969999,0.17991034,41859.66015625
0.03080000,0.17970427,41857.17578125
0.03189998,0.17970427,41854.62109375
0.03300000,0.17970427,41852.06640625
0.03409998,0.18015389,41849.27734375
0.03520000,0.18015389,41846.21093750
0.03629998,0.18096173,41842.37109375
0.03740000,0.18144954,41837.62500000
0.03849998,0.18144954,41834.32812500
0.03960000,0.18144954,41831.03125000
0.04069998,0.18223284,41830.98046875
0.04180000,0.18220440,41826.03515625
0.04289998,0.18220440,41819.91406250
0.04400000,0.18424227,41816.73828125
0.04509998,0.18424227,41816.24218750
0.04620000,0.18602876,41815.57812500
0.04729998,0.18602876,41812.87890625
0.04840000,0.18476481,41812.60937500
0.04949998,0.18109061,41818.25390625
0.05059999,0.18109061,41819.10937500
0.05169998,0.16123435,41820.32421875
0.05279999,0.16123435,41821.85546875
0.05389998,0.16123435,41823.38671875
0.05499999,nan,nan
