arc_length,Mach_Magnitude,p
0.00000000,0.11695635,42156.91796875
0.00110000,0.11695635,42153.60546875
0.00219999,0.11695635,42150.29687500
0.00330000,0.17523171,42157.25000000
0.00440000,0.17523171,42164.72265625
0.00549999,0.18249828,42161.77734375
0.00660000,0.18249828,42160.89062500
0.00770000,0.18249828,42160.00390625
0.00880001,0.17978451,42155.41015625
0.00990001,0.18146266,42148.39843750
0.01100000,0.17950365,42148.67187500
0.01209999,0.17759449,42147.03125000
0.01320001,0.17759449,42145.60546875
0.01430000,0.17759449,42144.17968750
0.01539999,0.17759449,42142.75390625
0.01650001,0.17686682,42141.10546875
0.01760000,0.17606460,42136.02343750
0.01869999,0.17686364,42130.16406250
0.01980001,0.17742636,42125.20312500
0.02090000,0.17742636,42121.69921875
0.02200002,0.17742636,42118.19531250
0.02310001,0.17742636,42114.69140625
0.02420000,0.17787197,42111.62500000
0.02530002,0.17787197,42105.93359375
0.02640001,0.17835356,42100.69140625
0.02750000,0.17835356,42096.30468750
0.02860001,0.17836950,42091.67968750
0.02970001,0.17904340,42085.87109375
0.03080000,0.17961705,42081.54296875
0.03190001,0.17961705,42077.34375000
0.03300000,0.17961116,42072.98437500
0.03410000,0.17961116,42068.09375000
0.03520001,0.18077793,42062.14453125
0.03630000,0.18173515,42055.85156250
0.03739999,0.18173515,42049.64843750
0.03850001,0.18365116,42044.97265625
0.03960000,0.18310094,42040.71875000
0.04069999,0.18310094,42034.94921875
0.04180001,0.18310094,42029.17968750
0.04290000,0.18441570,42023.94921875
0.04399999,0.18441570,42019.42187500
0.04510001,0.18548490,42016.14062500
0.04620000,0.18928565,42015.92187500
0.04730002,0.18928565,42012.75390625
0.04840001,0.17678547,42006.92968750
0.04950000,0.17829728,41994.96875000
0.05060002,0.16919364,41982.44140625
0.05170001,0.13842192,41965.83984375
0.05280000,0.13842192,41948.74218750
0.05390002,0.13842192,41931.64062500
0.05500001,nan,nan
