arc_length,Mach_Magnitude,p
0.00000000,0.11769559,41434.12109375
0.00110000,0.18089012,41443.67968750
0.00220001,0.18089012,41444.46875000
0.00330000,0.18089012,41445.26171875
0.00440000,0.19575054,41450.08593750
0.00550000,0.18639162,41456.84765625
0.00660001,0.18436042,41461.77734375
0.00770000,0.18122942,41468.40234375
0.00880001,0.18122942,41476.69140625
0.00989999,0.18122942,41484.98046875
0.01100000,0.17946847,41482.19921875
0.01209999,0.17946847,41477.60546875
0.01320000,0.17818588,41474.80468750
0.01430001,0.17818588,41472.93750000
0.01539999,0.17809707,41470.71484375
0.01650000,0.17791843,41468.68359375
0.01760001,0.17880119,41465.08984375
0.01869999,0.17880119,41457.78125000
0.01980000,0.17880119,41450.46875000
0.02089998,0.17928273,41446.65234375
0.02199999,0.17987996,41442.96093750
0.02310001,0.17987996,41434.92578125
0.02419999,0.17948354,41428.24218750
0.02530000,0.17948354,41422.99609375
0.02640001,0.17948354,41417.75000000
0.02749999,0.18026641,41412.23437500
0.02860000,0.18026641,41406.46093750
0.02970001,0.18030013,41403.02734375
0.03079999,0.18030013,41399.94140625
0.03190000,0.18074425,41394.46875000
0.03299998,0.18074425,41385.98046875
0.03410000,0.18100144,41380.87109375
0.03520001,0.18100144,41376.10937500
0.03629999,0.18276148,41370.99218750
0.03740000,0.18276148,41362.98437500
0.03850001,0.18276148,41354.98046875
0.03959999,0.18318428,41348.35156250
0.04070000,0.18318428,41342.18750000
0.04179998,0.18495635,41336.20703125
0.04289999,0.18495635,41330.99218750
0.04400000,0.18720249,41323.89843750
0.04509998,0.18923353,41320.58984375
0.04620000,0.18655553,41317.18359375
0.04730001,0.18265137,41317.13671875
0.04839999,0.18257513,41318.62890625
0.04950000,0.17391948,41312.96484375
0.05059998,0.17391948,41274.72656250
0.05169999,0.14094387,41239.87500000
0.05280000,0.14094387,41221.66406250
0.05389998,0.14094387,41203.45312500
0.05500000,nan,nan
