arc_length,Mach_Magnitude,p
0.00000000,0.11413159,41449.38281250
0.00110000,0.19364649,41449.86328125
0.00220001,0.19364649,41457.34375000
0.00330000,0.20104957,41474.50390625
0.00440000,0.20104957,41492.94921875
0.00550001,0.19081377,41502.19921875
0.00660000,0.19081377,41502.19921875
0.00770000,0.17918876,41505.48437500
0.00880001,0.17918876,41510.14453125
0.00990000,0.17918876,41514.80078125
0.01100000,0.17824187,41514.08593750
0.01210001,0.17824187,41510.17968750
0.01320000,0.17810519,41513.68750000
0.01430000,0.17810519,41517.28125000
0.01540000,0.17769320,41518.02734375
0.01649999,0.17696827,41514.47656250
0.01760001,0.17696827,41510.16015625
0.01870001,0.17696827,41505.84765625
0.01980001,0.17684373,41503.34375000
0.02090000,0.17684373,41502.05859375
0.02200000,0.17695417,41499.15625000
0.02309999,0.17730029,41496.66015625
0.02420002,0.17730029,41495.10546875
0.02530001,0.17761628,41493.48046875
0.02640001,0.17761628,41490.26562500
0.02750000,0.17760109,41487.08593750
0.02860000,0.17760109,41484.11328125
0.02970000,0.17808491,41481.43750000
0.03079999,0.17813272,41477.92187500
0.03190001,0.17813272,41473.35156250
0.03300001,0.17867063,41470.04687500
0.03410001,0.17933836,41466.50390625
0.03520000,0.17920234,41462.73437500
0.03630000,0.17920234,41460.37890625
0.03739999,0.17927912,41456.78125000
0.03850002,0.17927912,41452.15625000
0.03960001,0.18021409,41447.21875000
0.04070001,0.18069327,41442.20312500
0.04180000,0.18069327,41439.58984375
0.04290000,0.18069327,41436.97656250
0.04400000,0.18518098,41433.42187500
0.04510002,0.18518098,41429.38671875
0.04620001,0.18699849,41426.16406250
0.04730001,0.18371721,41421.21093750
0.04840001,0.18371721,41416.79687500
0.04950000,0.17970743,41405.03906250
0.05060000,0.17970743,41389.54687500
0.05170002,0.17970743,41374.05859375
0.05280002,0.17970743,41358.56640625
0.05390001,0.12123759,41350.33984375
0.05500001,nan,nan
