arc_length,Mach_Magnitude,p
0.00000000,0.10227437,41466.68359375
0.00110000,0.14973099,41474.11718750
0.00220001,0.16661612,41477.51953125
0.00330000,0.16661612,41474.60156250
0.00440000,0.16661612,41471.67968750
0.00550000,0.17703272,41468.91796875
0.00660000,0.17703272,41467.27734375
0.00769999,0.17703272,41465.63671875
0.00880000,0.17703272,41463.99609375
0.00990000,0.17803633,41461.62890625
0.01100000,0.18106338,41458.01562500
0.01209999,0.17915236,41456.22656250
0.01320000,0.17915236,41454.05078125
0.01430000,0.17915236,41451.87500000
0.01539999,0.17915236,41449.69921875
0.01650001,0.17915236,41447.51953125
0.01759999,0.17915236,41445.34375000
0.01869998,0.17984952,41443.20703125
0.01980000,0.17984952,41441.64062500
0.02089999,0.17984952,41440.07031250
0.02200001,0.18031219,41436.77734375
0.02310000,0.18031219,41432.34375000
0.02419998,0.18031219,41427.90625000
0.02530000,0.18031219,41423.46875000
0.02639999,0.18031219,41419.03515625
0.02750001,0.18089061,41415.46484375
0.02860000,0.18089061,41412.80859375
0.02969998,0.18089061,41410.14843750
0.03080001,0.18089061,41407.48828125
0.03189999,0.18089061,41404.83203125
0.03299998,0.18034523,41401.88281250
0.03410000,0.18227445,41398.28906250
0.03519999,0.18227445,41392.67187500
0.03630001,0.18227445,41387.05859375
0.03740000,0.18256452,41382.03515625
0.03849998,0.18256452,41378.34375000
0.03960000,0.18256452,41374.64843750
0.04069999,0.18326217,41371.31250000
0.04179998,0.18326217,41368.21093750
0.04290000,0.18595880,41363.83593750
0.04399998,0.18595880,41358.05078125
0.04510000,0.18595880,41352.26562500
0.04619999,0.18595880,41346.48437500
0.04729998,0.18545789,41343.76953125
0.04840000,0.18545789,41341.87109375
0.04949999,0.20705194,41341.10937500
0.05059998,0.20705194,41348.35156250
0.05169999,0.17975777,41349.96093750
0.05279998,0.11662329,41342.24609375
0.05390000,0.11662329,41332.76562500
0.05499999,nan,nan
