arc_length,Mach_Magnitude,p
0.00000000,0.15417130,41465.98437500
0.00110000,0.18379791,41465.53515625
0.00220000,0.18379791,41463.18750000
0.00330000,0.19319347,41470.38671875
0.00440000,0.19319347,41477.88671875
0.00550000,0.18921315,41481.17187500
0.00660000,0.18921315,41481.05078125
0.00770000,0.18286903,41483.18359375
0.00880000,0.18286903,41484.64062500
0.00990000,0.18347738,41485.85937500
0.01100000,0.18331155,41483.47265625
0.01209999,0.18331155,41480.62109375
0.01320000,0.18331155,41477.76953125
0.01429999,0.18203097,41474.48828125
0.01540001,0.17840764,41472.87890625
0.01649999,0.17799415,41471.50390625
0.01760001,0.17799415,41469.19921875
0.01869999,0.17799415,41466.89062500
0.01980001,0.17799415,41464.58203125
0.02089999,0.17799415,41462.27734375
0.02200000,0.17880940,41459.86718750
0.02309999,0.17880940,41457.44140625
0.02420000,0.17880940,41455.01953125
0.02529999,0.17880940,41452.59765625
0.02640000,0.17880940,41450.17578125
0.02749999,0.17941270,41447.95312500
0.02860000,0.18005698,41445.36718750
0.02969999,0.18005698,41442.95312500
0.03080000,0.17985948,41440.50390625
0.03189998,0.17985948,41437.96093750
0.03300000,0.17985948,41435.41796875
0.03409998,0.18034808,41432.63671875
0.03520000,0.18034808,41429.57421875
0.03629998,0.18121328,41425.71875000
0.03740000,0.18171024,41421.01562500
0.03849998,0.18171024,41417.90234375
0.03960000,0.18171024,41414.79296875
0.04069998,0.18258756,41414.80468750
0.04180000,0.18234464,41410.15625000
0.04289998,0.18234464,41404.38281250
0.04400000,0.18469978,41401.60546875
0.04509998,0.18469978,41401.54687500
0.04620000,0.18699929,41401.32812500
0.04729998,0.18699929,41399.19531250
0.04840000,0.18574608,41399.27343750
0.04949998,0.18142373,41404.74609375
0.05059999,0.18142373,41406.93750000
0.05169998,0.16194684,41408.97265625
0.05279999,0.16194684,41410.86718750
0.05389998,0.16194684,41412.76171875
0.05499999,nan,nan
