arc_length,Mach_Magnitude,p
0.00000000,0.12649666,41538.68359375
0.00110000,0.15637314,41515.03125000
0.00220001,0.15637314,41511.82421875
0.00330000,0.17047370,41519.99218750
0.00440000,0.17047370,41530.05859375
0.00549999,0.16954725,41529.00390625
0.00660000,0.17388190,41527.55468750
0.00770000,0.17969200,41529.46093750
0.00880000,0.17969200,41533.98437500
0.00990001,0.18056946,41538.21875000
0.01100000,0.18056946,41540.47656250
0.01210000,0.18056946,41542.73437500
0.01319999,0.17638635,41541.28125000
0.01429999,0.17638635,41537.06640625
0.01540001,0.17638635,41532.85156250
0.01650001,0.17638635,41528.63671875
0.01760001,0.17640281,41524.63281250
0.01870000,0.17613329,41521.20312500
0.01980000,0.17613329,41517.66796875
0.02089999,0.17613329,41514.13281250
0.02200002,0.17666074,41510.72265625
0.02310001,0.17666074,41507.37109375
0.02420001,0.17666074,41504.02343750
0.02530001,0.17711210,41501.16406250
0.02640000,0.17711210,41499.16015625
0.02750000,0.17779559,41495.80078125
0.02859999,0.17783796,41491.63281250
0.02970002,0.17782383,41487.87109375
0.03080001,0.17782383,41484.51953125
0.03190001,0.17782383,41481.17187500
0.03300001,0.17850532,41476.79687500
0.03410000,0.17924636,41472.35156250
0.03520000,0.17924636,41469.85546875
0.03629999,0.17977531,41466.66015625
0.03740002,0.17977531,41463.14453125
0.03850001,0.18043471,41456.76171875
0.03960001,0.18043471,41448.47265625
0.04070001,0.18170131,41443.44140625
0.04180000,0.18170131,41439.29687500
0.04290000,0.18170131,41435.15234375
0.04399999,0.18177231,41431.16406250
0.04510002,0.18177857,41426.53515625
0.04620001,0.19043101,41419.74609375
0.04730001,0.18514499,41412.90625000
0.04840001,0.18514499,41404.59765625
0.04950000,0.18514499,41396.28906250
0.05060000,0.16265146,41386.55468750
0.05170002,0.16265146,41372.11718750
0.05280002,0.16265146,41357.67968750
0.05390001,0.16265146,41343.24218750
0.05500001,0.10138377,41328.04296875
