arc_length,Mach_Magnitude,p
0.00000000,0.11706680,42063.98046875
0.00110000,0.11706680,42065.37109375
0.00219999,0.16764166,42062.25000000
0.00330000,0.16764166,42046.59765625
0.00440000,0.17188060,42052.65625000
0.00549999,0.17615769,42050.75390625
0.00660000,0.18363355,42047.31640625
0.00770000,0.18363355,42040.62890625
0.00880001,0.18449177,42035.31250000
0.00990001,0.18222859,42035.24609375
0.01100000,0.18097612,42034.86328125
0.01209999,0.18097612,42034.36718750
0.01320001,0.18097612,42033.87500000
0.01430000,0.17787498,42033.32421875
0.01539999,0.17656004,42030.19921875
0.01650001,0.17656004,42026.15234375
0.01760000,0.17656004,42022.10546875
0.01869999,0.17656004,42018.05859375
0.01980001,0.17583786,42013.62109375
0.02090000,0.17676605,42009.35546875
0.02200001,0.17739477,42005.05078125
0.02310000,0.17739477,42001.22656250
0.02419999,0.17739477,41997.40234375
0.02530001,0.17739477,41993.57812500
0.02640000,0.17766118,41988.80859375
0.02749999,0.17805305,41984.02734375
0.02860001,0.17805305,41980.34765625
0.02970000,0.17805305,41976.67187500
0.03079999,0.17805305,41972.99218750
0.03190001,0.17902327,41967.19140625
0.03300000,0.17970529,41962.02343750
0.03409999,0.17970529,41958.42578125
0.03520001,0.17970529,41954.82421875
0.03630000,0.18036124,41949.74218750
0.03739999,0.18036124,41944.39453125
0.03850001,0.18088295,41939.05859375
0.03960000,0.18099056,41934.57812500
0.04069998,0.18188306,41930.15625000
0.04180001,0.18498303,41925.21093750
0.04290000,0.18498303,41919.85546875
0.04399998,0.18498303,41914.50000000
0.04510000,0.18498303,41909.14453125
0.04619999,0.18498303,41903.79296875
0.04730001,0.18431387,41898.71484375
0.04840000,0.18431387,41889.19140625
0.04949999,0.17000052,41873.67187500
0.05060001,0.17000052,41856.16796875
0.05170000,0.15704430,41838.78906250
0.05279999,0.15704430,41821.41015625
0.05390001,0.10230706,41803.51562500
0.05500000,nan,nan
