arc_length,Mach_Magnitude,p
0.00000000,0.15752530,41968.05078125
0.00110000,0.18414001,41967.75390625
0.00220000,0.18414001,41965.57421875
0.00330000,0.19347345,41973.57812500
0.00440000,0.19347345,41981.89843750
0.00550000,0.18920244,41985.41015625
0.00660000,0.18920244,41985.02734375
0.00770000,0.18235910,41987.43359375
0.00880000,0.18235910,41988.85937500
0.00990000,0.18328362,41990.05078125
0.01100000,0.18293977,41987.78906250
0.01209999,0.18293977,41985.08984375
0.01320000,0.18293977,41982.39062500
0.01429999,0.18188285,41979.17187500
0.01540001,0.17863476,41977.45703125
0.01649999,0.17803304,41975.87500000
0.01760001,0.17803304,41973.28125000
0.01869999,0.17803304,41970.68750000
0.01980001,0.17803304,41968.09375000
0.02089999,0.17803304,41965.49609375
0.02200000,0.17893050,41962.91796875
0.02309999,0.17893050,41960.36328125
0.02420000,0.17893050,41957.80859375
0.02529999,0.17893050,41955.25390625
0.02640000,0.17893050,41952.70312500
0.02749999,0.17950850,41950.40234375
0.02860000,0.18009336,41947.75781250
0.02969999,0.18009336,41945.28125000
0.03080000,0.17988749,41942.77343750
0.03189998,0.17988749,41940.17968750
0.03300000,0.17988749,41937.58203125
0.03409998,0.18044456,41934.72265625
0.03520000,0.18044456,41931.54687500
0.03629998,0.18127182,41927.57812500
0.03740000,0.18174025,41922.78906250
0.03849998,0.18174025,41919.62890625
0.03960000,0.18174025,41916.46484375
0.04069998,0.18255020,41916.80078125
0.04180000,0.18239951,41912.17187500
0.04289998,0.18239951,41906.34375000
0.04400000,0.18444620,41903.78515625
0.04509998,0.18444620,41904.18750000
0.04620000,0.18635417,41904.41406250
0.04729998,0.18635417,41902.47656250
0.04840000,0.18474817,41903.15234375
0.04949998,0.18051847,41910.17968750
0.05059999,0.18051847,41912.44921875
0.05169998,0.16070605,41915.52343750
0.05279999,0.16070605,41919.30468750
0.05389998,0.16070605,41923.08593750
0.05499999,nan,nan
