arc_length,Mach_Magnitude,p
0.00000000,0.15395375,41997.42187500
0.00110000,0.11344097,41977.28125000
0.00220001,0.11344097,41954.41406250
0.00329999,0.16776225,41933.29687500
0.00440000,0.17745577,41939.64843750
0.00550000,0.17937622,41940.73437500
0.00660000,0.18589191,41942.68750000
0.00770001,0.18589191,41946.48046875
0.00880001,0.18418377,41951.29296875
0.00990001,0.18127676,41957.46484375
0.01100001,0.17982844,41957.65234375
0.01210002,0.17859745,41954.56250000
0.01319999,0.17859745,41951.30468750
0.01429999,0.17859745,41948.05078125
0.01540000,0.17859745,41944.79296875
0.01650000,0.17859745,41941.53906250
0.01760000,0.17949466,41938.12890625
0.01870001,0.17949466,41935.08593750
0.01980001,0.17949466,41932.03906250
0.02090001,0.17949466,41928.99218750
0.02200001,0.17942273,41925.81640625
0.02310002,0.17993002,41921.54296875
0.02420002,0.17993002,41913.41015625
0.02529999,0.18029165,41906.44921875
0.02640000,0.18153506,41900.35546875
0.02750000,0.18153506,41893.82421875
0.02860000,0.18153506,41887.29687500
0.02970000,0.18180514,41881.93750000
0.03080001,0.18180514,41877.29687500
0.03190001,0.18303961,41871.78906250
0.03300001,0.18254356,41864.53906250
0.03410001,0.18254356,41856.83593750
0.03520002,0.18254356,41849.13281250
0.03630002,0.18343091,41841.42578125
0.03740000,0.18343091,41833.70312500
0.03850000,0.18379689,41827.13671875
0.03960000,0.18371989,41821.28515625
0.04070000,0.18371989,41815.35546875
0.04180001,0.18371989,41809.42578125
0.04290001,0.19020211,41800.52734375
0.04400001,0.19020211,41791.24218750
0.04510001,0.18966608,41780.30468750
0.04620002,0.18966960,41772.69921875
0.04730002,0.18966960,41768.47656250
0.04840002,0.18966960,41764.25390625
0.04950000,0.18372595,41755.71093750
0.05060000,0.18388792,41730.94531250
0.05170000,0.18388792,41708.11718750
0.05280001,0.13636541,41686.27734375
0.05390001,0.17125476,41686.85156250
0.05500001,nan,nan
