arc_length,Mach_Magnitude,p
0.00000000,0.11881179,41920.43359375
0.00110000,0.17897256,41930.21484375
0.00220001,0.17897256,41934.28515625
0.00330000,0.17897256,41938.35937500
0.00440000,0.19457174,41946.33984375
0.00550000,0.18589191,41954.35546875
0.00660001,0.18418377,41959.73437500
0.00770000,0.18127676,41966.85156250
0.00880001,0.18127676,41975.49609375
0.00989999,0.18127676,41984.14062500
0.01100000,0.17982844,41981.76562500
0.01209999,0.17982844,41977.58203125
0.01320000,0.17858637,41974.75781250
0.01430001,0.17858637,41972.63671875
0.01539999,0.17824566,41969.92187500
0.01650000,0.17813631,41967.62109375
0.01760001,0.17903700,41963.84375000
0.01869999,0.17903700,41956.47656250
0.01980000,0.17903700,41949.10937500
0.02089998,0.17942273,41945.22656250
0.02199999,0.17993002,41941.46875000
0.02310001,0.17993002,41933.38671875
0.02419999,0.17951971,41926.60937500
0.02530000,0.17951971,41921.21875000
0.02640001,0.17951971,41915.82812500
0.02749999,0.18029165,41910.21484375
0.02860000,0.18029165,41904.37890625
0.02970001,0.18035573,41900.86718750
0.03079999,0.18035573,41897.68750000
0.03190000,0.18072030,41892.13281250
0.03299998,0.18072030,41883.52734375
0.03410000,0.18095611,41878.23828125
0.03520001,0.18095611,41873.28515625
0.03629999,0.18275129,41867.98828125
0.03740000,0.18275129,41859.81640625
0.03850001,0.18275129,41851.64843750
0.03959999,0.18330841,41844.90625000
0.04070000,0.18330841,41838.65234375
0.04179998,0.18510497,41832.57421875
0.04289999,0.18510497,41827.26171875
0.04400000,0.18732998,41819.83593750
0.04509998,0.18973096,41816.95703125
0.04620000,0.18717356,41814.03515625
0.04730001,0.18367590,41814.41015625
0.04839999,0.18308421,41816.34765625
0.04950000,0.17661464,41810.76562500
0.05059998,0.17661464,41772.85937500
0.05169999,0.14234076,41738.18359375
0.05280000,0.14234076,41719.36718750
0.05389998,0.14234076,41700.55468750
0.05500000,nan,nan
