arc_length,Mach_Magnitude,p
0.00000000,0.36676624,20909.04882812
0.00110000,0.36676624,20902.21875000
0.00220000,0.36676624,20895.38867188
0.00330001,0.59686318,20937.56640625
0.00440001,0.59829764,20989.00976562
0.00549999,0.59829764,21033.12695312
0.00660000,0.58596832,21101.66210938
0.00770000,0.58596832,21185.18359375
0.00880000,0.60856805,21279.56835938
0.00990000,0.59689221,21403.91796875
0.01100000,0.59689221,21533.49218750
0.01210000,0.58534443,21647.76367188
0.01320000,0.59020613,21739.87695312
0.01429999,0.58447546,21824.01367188
0.01539999,0.58447546,21909.40234375
0.01650000,0.57692779,22016.26953125
0.01760000,0.58280289,22135.03906250
0.01870000,0.58280289,22214.80468750
0.01980000,0.57883089,22275.65234375
0.02090000,0.57559356,22363.16796875
0.02200000,0.57908762,22479.25195312
0.02310001,0.57577181,22599.86914062
0.02420001,0.57533248,22681.12500000
0.02530001,0.57533248,22742.07617188
0.02640001,0.57533248,22803.02343750
0.02750001,0.58464406,22888.98437500
0.02859999,0.58464406,22986.01171875
0.02969999,0.58464406,23083.03906250
0.03079999,0.57299931,23162.92578125
0.03189999,0.57299931,23218.05468750
0.03299999,0.57578044,23273.81445312
0.03409999,0.57586206,23341.84570312
0.03520000,0.56788524,23485.30859375
0.03630000,0.56788524,23632.19335938
0.03740000,0.57108392,23748.28125000
0.03850000,0.57020979,23828.13085938
0.03960000,0.57020979,23922.58984375
0.04070000,0.57020979,24017.04687500
0.04180000,0.56010992,24110.60742188
0.04290000,0.56213414,24208.97656250
0.04400001,0.56213414,24295.40039062
0.04510001,0.56496384,24385.66210938
0.04619998,0.54559067,24481.44140625
0.04729998,0.54559067,24573.63476562
0.04839998,0.54559067,24665.82812500
0.04949998,0.53612363,24799.25000000
0.05059999,0.53612363,24947.67187500
0.05169999,0.50124796,25087.69726562
0.05279999,0.30117943,25186.73242188
0.05389999,0.30117943,25366.21679688
0.05500000,nan,nan
