arc_length,Mach_Magnitude,p
0.00000000,0.33317403,22972.85742188
0.00110000,0.55068442,23102.33007812
0.00220000,0.55068442,23201.06250000
0.00330000,0.56222615,23305.72460938
0.00440000,0.56742129,23375.43945312
0.00549999,0.55515784,23462.09960938
0.00659999,0.55515784,23537.74609375
0.00770001,0.56073863,23668.38085938
0.00880000,0.56679482,23816.61914062
0.00990000,0.56371625,23883.88671875
0.01100000,0.56208599,23919.55078125
0.01210000,0.56231477,24023.37890625
0.01320000,0.55160443,24119.21875000
0.01430000,0.55042011,24255.75000000
0.01540000,0.54190951,24395.17187500
0.01650000,0.54173001,24442.54687500
0.01759999,0.54368947,24497.83593750
0.01869999,0.54226735,24580.01757812
0.01979999,0.54123515,24700.90820312
0.02090001,0.52984939,24825.94921875
0.02200000,0.52899700,24916.88867188
0.02310000,0.53003408,25001.62890625
0.02420000,0.53024442,25073.28906250
0.02530000,0.52984241,25139.00781250
0.02640000,0.53076150,25220.95507812
0.02750000,0.52392332,25312.68554688
0.02860000,0.51819170,25394.55273438
0.02969999,0.51602001,25488.73242188
0.03079999,0.51366486,25522.55664062
0.03189999,0.51358472,25644.14257812
0.03299999,0.51711262,25737.02734375
0.03409999,0.51950508,25860.26367188
0.03519999,0.52041178,25930.43164062
0.03629999,0.51797212,25952.82617188
0.03739998,0.51733840,26007.37304688
0.03849998,0.51733840,26073.49609375
0.03959998,0.51513233,26133.12500000
0.04069998,0.51746395,26209.08398438
0.04180001,0.52317099,26284.43359375
0.04290001,0.52317099,26351.50585938
0.04400001,0.52239411,26420.57421875
0.04510001,0.52251056,26496.87500000
0.04620000,0.52479096,26573.11523438
0.04730000,0.51806975,26620.73242188
0.04840000,0.50649981,26647.14257812
0.04950000,0.48526023,26750.91210938
0.05060000,0.45917155,26867.96679688
0.05170000,0.45917155,26969.40234375
0.05280000,0.37816401,27038.99023438
0.05390000,0.23688892,27074.12890625
0.05500000,nan,nan
