arc_length,Mach_Magnitude,p
0.00000000,0.39833791,19668.17578125
0.00110000,0.55194731,19803.67773438
0.00220000,0.59848590,19977.72656250
0.00330000,0.59540976,20156.62500000
0.00440000,0.59540976,20172.36132812
0.00549999,0.59266952,20233.68359375
0.00660000,0.57439236,20349.24023438
0.00770000,0.56843828,20429.88671875
0.00879999,0.57324446,20550.08007812
0.00990000,0.57324446,20704.17773438
0.01100000,0.58706294,20822.92382812
0.01209999,0.57812181,20963.33984375
0.01320000,0.57812181,21157.77734375
0.01430000,0.57912782,21288.40234375
0.01540000,0.57912782,21349.60156250
0.01649999,0.57912782,21410.80078125
0.01759999,0.56139587,21483.91796875
0.01870000,0.57851349,21562.10156250
0.01979999,0.57851349,21644.20703125
0.02089998,0.58559172,21726.21093750
0.02200000,0.54956854,21804.98046875
0.02309999,0.57632680,21914.61328125
0.02419998,0.57632680,22019.23632812
0.02530000,0.57259064,22131.42187500
0.02639999,0.57259064,22265.81835938
0.02750001,0.59135563,22415.11718750
0.02860000,0.59733568,22571.39062500
0.02969999,0.57894092,22668.45117188
0.03080001,0.57894092,22771.16406250
0.03190000,0.57894092,22873.87304688
0.03299999,0.57378942,22980.45117188
0.03410001,0.57378942,23061.80078125
0.03520000,0.55922419,23177.38085938
0.03629999,0.57249560,23292.58789062
0.03740001,0.56460457,23359.75781250
0.03850000,0.57093603,23441.83593750
0.03959999,0.57093603,23560.97460938
0.04070001,0.55885255,23653.83007812
0.04180000,0.55885255,23711.16015625
0.04289998,0.55885255,23768.49218750
0.04400000,0.57255559,23829.23828125
0.04510000,0.56017870,23954.38867188
0.04619998,0.56017870,24093.91406250
0.04730000,0.56017870,24233.44335938
0.04840000,0.55656341,24316.22265625
0.04949998,0.55656341,24370.38281250
0.05060000,0.55021680,24448.03906250
0.05169999,0.53907487,24571.87304688
0.05279998,0.32702669,24731.66796875
0.05390000,0.32702669,24873.93554688
0.05499999,nan,nan
