arc_length,Mach_Magnitude,p
0.00000000,0.37599378,20307.66210938
0.00110000,0.37599378,20370.90820312
0.00219999,0.37599378,20434.15234375
0.00330001,0.59806388,20527.16210938
0.00440000,0.57067253,20595.90820312
0.00550000,0.57067253,20644.95703125
0.00659999,0.57067253,20694.00585938
0.00770000,0.57231782,20772.42968750
0.00880000,0.57231782,20852.09179688
0.00990000,0.55817130,20976.32617188
0.01100000,0.54831741,21106.89648438
0.01210001,0.54831741,21232.10351562
0.01320000,0.57259454,21354.42968750
0.01430000,0.56052453,21487.28906250
0.01540000,0.54418211,21611.90429688
0.01650001,0.54816955,21737.20703125
0.01760000,0.54816955,21863.62695312
0.01870000,0.55641419,21968.67578125
0.01980000,0.54798678,22055.80859375
0.02090001,0.54798678,22142.40039062
0.02200001,0.56035444,22229.55468750
0.02310000,0.55810721,22319.24414062
0.02420000,0.55810721,22429.37304688
0.02530001,0.55810721,22539.50390625
0.02640001,0.54721086,22615.99609375
0.02750000,0.56074406,22691.77343750
0.02860000,0.56074406,22791.50585938
0.02970000,0.56723517,22867.20507812
0.03080001,0.56723517,22943.52734375
0.03189999,0.56723517,23019.84765625
0.03300001,0.55645423,23104.40039062
0.03410001,0.56004814,23195.84765625
0.03520001,0.56004814,23298.71093750
0.03630001,0.56522397,23397.71679688
0.03740000,0.55067688,23485.03515625
0.03850000,0.55067688,23578.35546875
0.03960000,0.55067688,23671.67382812
0.04069999,0.55579703,23750.34570312
0.04180002,0.55733221,23812.51171875
0.04290001,0.55733221,23895.87890625
0.04400001,0.55455621,23968.95117188
0.04510001,0.55455621,24013.39062500
0.04620000,0.55455621,24057.83007812
0.04730000,0.55082536,24106.05859375
0.04840000,0.54351202,24178.68945312
0.04949999,0.54351202,24259.23046875
0.05060002,0.54351202,24339.77539062
0.05170002,0.53690500,24481.76757812
0.05280001,0.53690500,24694.82617188
0.05390001,0.54173104,24930.39843750
0.05500001,nan,nan
