arc_length,Mach_Magnitude,p
0.00000000,0.37908913,20721.80078125
0.00110000,0.37908913,20808.48046875
0.00220001,0.51197476,20898.66796875
0.00330000,0.51197476,20975.25390625
0.00440000,0.50845833,21023.86914062
0.00550000,0.53030115,21084.89453125
0.00660001,0.53030115,21212.18750000
0.00770000,0.53399070,21338.24609375
0.00880000,0.53383895,21451.39257812
0.00990000,0.53383895,21666.23242188
0.01100001,0.51623070,21813.41601562
0.01210000,0.53642715,21929.77539062
0.01320001,0.54497166,22143.18359375
0.01430000,0.55600494,22350.08789062
0.01539999,0.51802924,22441.75390625
0.01650001,0.51802924,22531.76757812
0.01760000,0.51802924,22621.77539062
0.01869999,0.50725767,22727.04101562
0.01980001,0.50725767,22814.31054688
0.02090000,0.47941949,22910.03906250
0.02200001,0.47941949,23011.84960938
0.02310000,0.47640972,23114.73632812
0.02419999,0.49162700,23222.38671875
0.02530001,0.49162700,23330.90820312
0.02640000,0.49162700,23439.42382812
0.02750002,0.50684325,23543.97851562
0.02860001,0.51128559,23672.51171875
0.02970000,0.51128559,23823.95703125
0.03080001,0.49998495,23970.45898438
0.03190000,0.49998495,24073.22070312
0.03300000,0.49998495,24175.98242188
0.03410001,0.51105433,24285.26562500
0.03520000,0.51105433,24410.82226562
0.03630002,0.50650041,24492.74609375
0.03740001,0.50650041,24567.28125000
0.03850000,0.50106773,24641.21875000
0.03960001,0.50520416,24728.89062500
0.04070000,0.49932095,24819.94726562
0.04179999,0.49932095,24916.21289062
0.04290001,0.49932095,25012.48242188
0.04400000,0.53245237,25098.86132812
0.04510002,0.53245237,25174.58789062
0.04620001,0.53245237,25250.31250000
0.04730000,0.47200701,25332.37500000
0.04840001,0.49152484,25422.04687500
0.04950000,0.49152484,25524.83203125
0.05059999,0.49152484,25627.61914062
0.05170001,0.51859291,25689.98828125
0.05280000,0.51859291,25687.44140625
0.05390002,0.51859291,25684.89453125
0.05500001,nan,nan
