arc_length,Mach_Magnitude,p
0.00000000,0.22637577,22880.35546875
0.00110000,0.48844574,22920.24414062
0.00220001,0.48844574,22930.07617188
0.00329999,0.53378553,22993.68554688
0.00440000,0.53378553,23118.60546875
0.00550000,0.47541616,23228.15429688
0.00660000,0.51823248,23285.63281250
0.00769999,0.51823248,23329.94335938
0.00880000,0.52885450,23378.98242188
0.00990000,0.52885450,23476.98828125
0.01100000,0.50312384,23558.81250000
0.01210000,0.54802205,23668.20117188
0.01319999,0.54802205,23772.14453125
0.01430000,0.54486277,23882.43750000
0.01540000,0.54486277,24010.58789062
0.01650000,0.54033979,24171.90429688
0.01759999,0.49546103,24328.91992188
0.01869999,0.50754633,24429.14648438
0.01980000,0.50754633,24529.64062500
0.02090000,0.43518150,24616.78320312
0.02200000,0.43321255,24667.28710938
0.02309999,0.47199961,24707.90234375
0.02419999,0.46272203,24745.02148438
0.02529998,0.42058047,24802.89453125
0.02640000,0.43222807,24891.18359375
0.02749999,0.43222807,24979.44140625
0.02860001,0.50338858,25096.08007812
0.02969999,0.43873172,25192.96093750
0.03079998,0.43873172,25264.41015625
0.03190000,0.42668606,25344.13867188
0.03299999,0.48192915,25425.34570312
0.03410001,0.47109907,25487.02539062
0.03520000,0.47109907,25551.57617188
0.03629998,0.44077274,25601.60351562
0.03740000,0.44391342,25663.72460938
0.03849999,0.44391342,25741.63476562
0.03960001,0.44317890,25820.89648438
0.04070000,0.39467616,25907.44140625
0.04179998,0.45378755,25957.92578125
0.04290000,0.45378755,26006.91796875
0.04399999,0.42595161,26051.33984375
0.04509998,0.48414890,26115.71484375
0.04620000,0.51555673,26191.16406250
0.04729999,0.51555673,26265.51757812
0.04840000,0.47303665,26340.85156250
0.04949999,0.47303665,26451.41601562
0.05059998,0.46240390,26562.17382812
0.05170000,0.36121693,26705.47460938
0.05279998,0.34332371,26921.12890625
0.05390000,0.24095793,27164.75585938
0.05499999,nan,nan
