arc_length,Mach_Magnitude,p
0.00000000,0.35751594,21139.54296875
0.00110000,0.35751594,21022.52734375
0.00220000,0.35751594,20905.51171875
0.00330001,0.60367851,20897.31640625
0.00440001,0.59508359,21039.39453125
0.00549999,0.59508359,21189.83203125
0.00660000,0.58873241,21325.87890625
0.00770000,0.58873241,21453.09179688
0.00880000,0.60644197,21579.29882812
0.00990000,0.60206617,21719.47656250
0.01100000,0.60206617,21860.62109375
0.01210000,0.60149598,22011.00976562
0.01320000,0.60239539,22093.37304688
0.01429999,0.59075566,22203.28515625
0.01539999,0.59075566,22312.93554688
0.01650000,0.59155125,22450.61914062
0.01760000,0.58479626,22551.83007812
0.01870000,0.58479626,22660.06250000
0.01980000,0.59680719,22790.45507812
0.02090000,0.58473503,22894.28906250
0.02200000,0.58000486,22960.88671875
0.02310001,0.56435667,23052.69726562
0.02420001,0.57006797,23139.01953125
0.02530001,0.57006797,23274.08789062
0.02640001,0.57006797,23409.15820312
0.02750001,0.59136400,23521.69921875
0.02859999,0.59136400,23622.45507812
0.02969999,0.59136400,23723.21679688
0.03079999,0.57986691,23818.91210938
0.03189999,0.57986691,23875.92968750
0.03299999,0.57367340,23933.51171875
0.03409999,0.57993228,24004.52539062
0.03520000,0.57333015,24146.24609375
0.03630000,0.57333015,24274.96484375
0.03740000,0.57683869,24396.52539062
0.03850000,0.56833236,24532.86523438
0.03960000,0.56833236,24639.65039062
0.04070000,0.56833236,24746.43554688
0.04180000,0.57395067,24862.25781250
0.04290000,0.56422549,24946.43554688
0.04400001,0.56422549,25041.83007812
0.04510001,0.55229932,25140.17578125
0.04619998,0.54600580,25235.74218750
0.04729998,0.54600580,25346.44531250
0.04839998,0.54600580,25457.14843750
0.04949998,0.53183083,25602.44531250
0.05059999,0.53183083,25760.32226562
0.05169999,0.51542436,25906.82617188
0.05279999,0.29161564,25977.80078125
0.05389999,0.29161564,26056.47460938
0.05500000,nan,nan
