arc_length,Mach_Magnitude,p
0.00000000,0.11823301,42018.85156250
0.00110000,0.11823301,42016.85156250
0.00219999,0.11823301,42014.84765625
0.00330000,0.17609133,42021.62500000
0.00440000,0.17428546,42028.80078125
0.00549999,0.18103280,42026.71484375
0.00660000,0.18103280,42026.30468750
0.00770000,0.18103280,42025.89453125
0.00880001,0.18015181,42022.67187500
0.00990001,0.18149565,42017.87890625
0.01100000,0.17874331,42019.83984375
0.01209999,0.17743196,42018.36328125
0.01320001,0.17743196,42016.72265625
0.01430000,0.17743196,42015.07812500
0.01539999,0.17743196,42013.43750000
0.01650001,0.17670765,42011.54687500
0.01760000,0.17607926,42006.73828125
0.01869999,0.17681422,42000.98828125
0.01980001,0.17735078,41996.05078125
0.02090000,0.17735078,41992.58203125
0.02200002,0.17735078,41989.10937500
0.02310001,0.17735078,41985.64062500
0.02420000,0.17772582,41982.62500000
0.02530002,0.17772582,41977.00000000
0.02640001,0.17813387,41971.87500000
0.02750000,0.17813387,41967.50390625
0.02860001,0.17816664,41962.89843750
0.02970001,0.17878409,41957.15234375
0.03080000,0.17934860,41952.99218750
0.03190001,0.17934860,41948.96093750
0.03300000,0.17936289,41944.76953125
0.03410000,0.17936289,41940.05078125
0.03520001,0.18053305,41934.25000000
0.03630000,0.18143201,41928.00390625
0.03739999,0.18143201,41921.84375000
0.03850001,0.18333369,41916.94921875
0.03960000,0.18286933,41912.38281250
0.04069999,0.18286933,41906.36718750
0.04180001,0.18286933,41900.35156250
0.04290000,0.18436282,41895.23828125
0.04399999,0.18436282,41891.31250000
0.04510001,0.18532047,41888.58984375
0.04620000,0.18864267,41888.73828125
0.04730002,0.18864267,41885.12500000
0.04840001,0.17463309,41879.86718750
0.04950000,0.17547716,41870.78515625
0.05060002,0.16781594,41859.41406250
0.05170001,0.14133101,41843.08203125
0.05280000,0.14133101,41826.08984375
0.05390002,0.14133101,41809.09375000
0.05500001,nan,nan
