arc_length,Mach_Magnitude,p
0.00000000,0.15666891,42000.90625000
0.00110000,0.11599080,41984.17187500
0.00220001,0.11599080,41964.27343750
0.00329999,0.17167763,41945.85937500
0.00440000,0.17781927,41950.87890625
0.00550000,0.17941824,41952.27734375
0.00660000,0.18599810,41954.56250000
0.00770001,0.18599810,41958.46484375
0.00880001,0.18385102,41963.13671875
0.00990001,0.18080606,41968.96484375
0.01100001,0.17941797,41968.84375000
0.01210002,0.17840497,41965.71484375
0.01319999,0.17840497,41962.36328125
0.01429999,0.17840497,41959.01562500
0.01540000,0.17840497,41955.66796875
0.01650000,0.17840497,41952.31640625
0.01760000,0.17933780,41948.90234375
0.01870001,0.17933780,41945.87109375
0.01980001,0.17933780,41942.83984375
0.02090001,0.17933780,41939.80468750
0.02200001,0.17925084,41936.64843750
0.02310002,0.17975714,41932.41796875
0.02420002,0.17975714,41924.29687500
0.02529999,0.18014470,41917.40625000
0.02640000,0.18136635,41911.33593750
0.02750000,0.18136635,41904.85937500
0.02860000,0.18136635,41898.38281250
0.02970000,0.18165570,41893.08593750
0.03080001,0.18165570,41888.50000000
0.03190001,0.18285935,41883.02343750
0.03300001,0.18236586,41875.82812500
0.03410001,0.18236586,41868.26953125
0.03520002,0.18236586,41860.71484375
0.03630002,0.18322101,41853.18750000
0.03740000,0.18322101,41845.75390625
0.03850000,0.18350594,41839.41796875
0.03960000,0.18319042,41833.69921875
0.04070000,0.18319042,41827.78125000
0.04180001,0.18319042,41821.86718750
0.04290001,0.18943893,41813.44921875
0.04400001,0.18943893,41804.69140625
0.04510001,0.18928897,41795.50390625
0.04620002,0.18947480,41788.96875000
0.04730002,0.18947480,41784.85937500
0.04840002,0.18947480,41780.75000000
0.04950000,0.18227330,41772.78125000
0.05060000,0.18297696,41750.12890625
0.05170000,0.18297696,41729.17578125
0.05280001,0.13611767,41709.09375000
0.05390001,0.16859120,41709.43359375
0.05500001,nan,nan
