arc_length,Mach_Magnitude,p
0.00000000,0.36474845,20638.35742188
0.00110000,0.36474845,20630.98437500
0.00220000,0.54456485,20620.73828125
0.00330000,0.59285005,20552.56250000
0.00439999,0.59023963,20612.50585938
0.00550000,0.59023963,20645.14453125
0.00660000,0.57371323,20695.39257812
0.00770001,0.57371323,20804.63281250
0.00880000,0.57371323,20913.87109375
0.00990000,0.58935398,21029.38867188
0.01100000,0.58935398,21170.91210938
0.01210000,0.58935398,21312.43554688
0.01320000,0.58558330,21446.71093750
0.01430001,0.58558330,21515.84179688
0.01540000,0.58219007,21596.75976562
0.01650001,0.58219007,21694.83007812
0.01760000,0.58373926,21800.43750000
0.01870000,0.58373926,21912.17382812
0.01979999,0.57547371,22017.17187500
0.02089999,0.57547371,22106.79687500
0.02200001,0.57547371,22196.42382812
0.02310001,0.56965135,22288.17382812
0.02420000,0.57487774,22375.44140625
0.02530000,0.57487774,22452.86132812
0.02639999,0.58827889,22536.82226562
0.02749999,0.58827889,22654.14648438
0.02860001,0.58597306,22775.29296875
0.02970000,0.58054689,22884.67187500
0.03080000,0.57454575,22934.03906250
0.03189999,0.57454575,22982.51367188
0.03299999,0.57697187,23049.14648438
0.03410001,0.57180386,23151.37109375
0.03520001,0.57180386,23280.38476562
0.03630000,0.57180386,23409.39648438
0.03740000,0.56800638,23521.80664062
0.03849999,0.56800638,23606.65039062
0.03959999,0.56800638,23691.49414062
0.04070001,0.56816638,23790.97656250
0.04180000,0.56109392,23866.44335938
0.04290000,0.56109392,23925.37304688
0.04400000,0.56449151,23990.16796875
0.04509999,0.55999689,24067.64843750
0.04620001,0.55821536,24154.16601562
0.04730001,0.55821536,24242.02929688
0.04840000,0.55684948,24349.23046875
0.04950000,0.55684948,24505.15039062
0.05059999,0.55684948,24661.07226562
0.05169999,0.44334590,24823.16406250
0.05280001,0.31233626,25012.28320312
0.05390000,0.31233626,25178.03906250
0.05500000,nan,nan
