arc_length,Mach_Magnitude,p
0.00000000,0.39562235,23210.02929688
0.00110000,0.57882990,23247.25000000
0.00220001,0.57882990,23279.51367188
0.00329999,0.56492023,23376.49609375
0.00440000,0.55795748,23509.09570312
0.00550000,0.55491687,23642.22851562
0.00660000,0.55707339,23744.35742188
0.00770000,0.55707339,23836.68164062
0.00880000,0.55560486,23919.34179688
0.00989999,0.55410413,23998.25585938
0.01100000,0.56159960,24114.03125000
0.01210000,0.56887624,24227.77148438
0.01320000,0.56029760,24366.22070312
0.01430000,0.56029760,24490.10156250
0.01539999,0.55157718,24634.94531250
0.01649999,0.54952010,24770.43750000
0.01760000,0.54193618,24919.29882812
0.01870000,0.53819928,25055.18164062
0.01980000,0.53894647,25153.10546875
0.02090000,0.53569259,25239.54687500
0.02199999,0.52099036,25350.07617188
0.02309999,0.52099036,25447.89257812
0.02420001,0.51649756,25551.99414062
0.02530000,0.52580684,25614.68554688
0.02639999,0.53253377,25685.69921875
0.02750001,0.53253377,25831.55273438
0.02859999,0.53910121,25967.44335938
0.02970001,0.52463140,26063.74218750
0.03080000,0.52463140,26119.48632812
0.03189999,0.52133486,26215.36523438
0.03300000,0.51348130,26311.93359375
0.03409999,0.51077847,26389.02929688
0.03520001,0.51653504,26504.55273438
0.03630000,0.52948216,26613.86523438
0.03739998,0.50903744,26704.17968750
0.03850000,0.50903744,26760.76367188
0.03959999,0.50561842,26837.96679688
0.04070001,0.51140325,26952.18750000
0.04180000,0.51140325,27064.89257812
0.04289998,0.51388880,27138.86328125
0.04400000,0.52157030,27186.16210938
0.04509999,0.52157030,27256.23437500
0.04620000,0.52136082,27346.18164062
0.04729999,0.51946762,27465.89453125
0.04840001,0.52854386,27573.96093750
0.04950000,0.51720413,27682.55078125
0.05059998,0.47040170,27797.53125000
0.05170000,0.47040170,27875.66601562
0.05279999,0.38493853,27899.09179688
0.05390001,0.34353270,27893.65820312
0.05500000,nan,nan
