arc_length,Mach_Magnitude,p
0.00000000,0.35225907,21390.26953125
0.00110000,0.35225907,21482.01171875
0.00219999,0.35225907,21573.75585938
0.00330001,0.57745796,21686.91601562
0.00440000,0.55040707,21765.25000000
0.00550000,0.55040707,21815.72070312
0.00659999,0.55040707,21866.18945312
0.00770000,0.55545767,21942.14453125
0.00880000,0.55545767,22019.17578125
0.00990000,0.54020688,22122.11328125
0.01100000,0.52781502,22246.53515625
0.01210001,0.52781502,22377.06835938
0.01320000,0.55379214,22500.44335938
0.01430000,0.53832210,22636.20312500
0.01540000,0.52098161,22762.15820312
0.01650001,0.52563482,22887.38476562
0.01760000,0.52563482,23013.23242188
0.01870000,0.53535456,23120.94140625
0.01980000,0.52873652,23231.73046875
0.02090001,0.52873652,23338.06445312
0.02200001,0.53977110,23444.10156250
0.02310000,0.53469110,23531.04882812
0.02420000,0.53469110,23621.88085938
0.02530001,0.53469110,23712.71679688
0.02640001,0.52842951,23792.16601562
0.02750000,0.53857646,23868.08984375
0.02860000,0.53857646,23931.04882812
0.02970000,0.54484282,23999.53125000
0.03080001,0.54484282,24074.72070312
0.03189999,0.54484282,24149.90820312
0.03300001,0.53271405,24220.08007812
0.03410001,0.53801540,24287.10546875
0.03520001,0.53801540,24362.70507812
0.03630001,0.54561697,24433.93750000
0.03740000,0.52898482,24500.12304688
0.03850000,0.52898482,24575.02539062
0.03960000,0.52898482,24649.92773438
0.04069999,0.53250759,24723.62109375
0.04180002,0.53635297,24783.21875000
0.04290001,0.53635297,24845.33203125
0.04400001,0.53513960,24899.01367188
0.04510001,0.53513960,24929.24804688
0.04620000,0.53513960,24959.48046875
0.04730000,0.53130289,24992.34765625
0.04840000,0.52335042,25035.06445312
0.04949999,0.52335042,25080.09765625
0.05060002,0.52335042,25125.13281250
0.05170002,0.52311370,25234.64648438
0.05280001,0.52311370,25408.54882812
0.05390001,0.52486443,25600.37890625
0.05500001,nan,nan
