arc_length,Mach_Magnitude,p
0.00000000,0.38660871,20325.38476562
0.00110000,0.38660871,20410.29882812
0.00220001,0.52344534,20519.41796875
0.00330000,0.52344534,20623.56835938
0.00440000,0.51847104,20646.05859375
0.00550000,0.52559017,20667.30664062
0.00660001,0.52559017,20741.64843750
0.00770000,0.52464729,20899.55273438
0.00880000,0.53100097,21057.49414062
0.00990000,0.53100097,21295.74414062
0.01100001,0.51551588,21423.13476562
0.01210000,0.54050648,21496.50390625
0.01320001,0.54554077,21636.06640625
0.01430000,0.55864045,21777.28320312
0.01539999,0.51994157,21860.41796875
0.01650001,0.51994157,21941.06835938
0.01760000,0.51994157,22021.71679688
0.01869999,0.50911602,22095.93554688
0.01980001,0.50911602,22139.51953125
0.02090000,0.48288033,22189.29492188
0.02200001,0.48288033,22243.51953125
0.02310000,0.48695237,22320.83203125
0.02419999,0.49817461,22441.49609375
0.02530001,0.49817461,22568.38085938
0.02640000,0.49817461,22695.25976562
0.02750002,0.52479995,22829.30468750
0.02860001,0.51497562,22956.72070312
0.02970000,0.51497562,23092.22265625
0.03080001,0.50451161,23224.26171875
0.03190000,0.50451161,23325.66992188
0.03300000,0.50451161,23427.08007812
0.03410001,0.51127142,23537.93164062
0.03520000,0.51127142,23671.41601562
0.03630002,0.50289773,23737.99023438
0.03740001,0.50289773,23793.24023438
0.03850000,0.50767460,23861.23437500
0.03960001,0.52605787,23964.51367188
0.04070000,0.50846612,24044.55078125
0.04179999,0.50846612,24157.37500000
0.04290001,0.50846612,24270.20507812
0.04400000,0.53546709,24360.22070312
0.04510002,0.53546709,24425.66601562
0.04620001,0.53546709,24491.10937500
0.04730000,0.49071376,24577.22851562
0.04840001,0.50586375,24664.84375000
0.04950000,0.50586375,24770.73632812
0.05059999,0.50586375,24876.62890625
0.05170001,0.52178522,24933.91015625
0.05280000,0.52178522,24913.11132812
0.05390002,0.52178522,24892.31054688
0.05500001,nan,nan
