arc_length,Mach_Magnitude,p
0.00000000,0.35762976,23000.53906250
0.00110001,0.51599069,23135.42773438
0.00220000,0.56541872,23250.95703125
0.00330001,0.57358160,23408.24218750
0.00440000,0.57568675,23602.23437500
0.00550001,0.57084732,23784.69335938
0.00660000,0.56373459,23932.43164062
0.00770000,0.56577142,24074.50390625
0.00880000,0.56621505,24201.64648438
0.00990000,0.56743318,24325.02343750
0.01100000,0.56395759,24425.06250000
0.01210000,0.56456848,24549.36132812
0.01320000,0.56396467,24624.63671875
0.01430000,0.56076024,24741.72265625
0.01539999,0.55482224,24856.90820312
0.01650000,0.55109323,24985.23437500
0.01759999,0.54657410,25108.09960938
0.01870000,0.54657410,25260.80273438
0.01979999,0.54443013,25369.92578125
0.02090000,0.54180283,25430.09570312
0.02199999,0.53942716,25528.41992188
0.02310000,0.53350671,25634.29492188
0.02420000,0.53129339,25739.50976562
0.02529998,0.52849137,25846.40429688
0.02639999,0.53444421,25935.25976562
0.02750000,0.53444421,26048.98046875
0.02860000,0.52707383,26156.10351562
0.02970001,0.52707383,26247.04296875
0.03079999,0.51969127,26337.83203125
0.03189999,0.51969127,26436.35742188
0.03300000,0.51916624,26525.84960938
0.03410001,0.51507548,26585.78320312
0.03519998,0.51760576,26695.00976562
0.03629999,0.51981650,26793.82226562
0.03740000,0.51644364,26889.61132812
0.03850001,0.51116314,26965.36718750
0.03959998,0.51744056,27063.89062500
0.04069999,0.51811672,27150.78515625
0.04180000,0.51811672,27274.59765625
0.04290000,0.52319102,27368.55664062
0.04399998,0.52808371,27448.55859375
0.04509999,0.52220402,27531.14453125
0.04620000,0.52660233,27600.45117188
0.04730000,0.52001950,27667.61523438
0.04839998,0.49395262,27724.13671875
0.04949998,0.48990937,27777.76757812
0.05059999,0.44764524,27840.70312500
0.05170000,0.43571199,27907.46679688
0.05279998,0.38618939,27967.65625000
0.05389998,0.30697765,27982.33203125
0.05499999,nan,nan
