arc_length,Mach_Magnitude,p
0.00000000,0.37025594,20484.13867188
0.00110000,0.52860646,20632.56445312
0.00220000,0.57907358,20823.37500000
0.00330000,0.57800941,21012.91796875
0.00440000,0.57800941,21028.13281250
0.00549999,0.57722037,21081.06054688
0.00660000,0.55812410,21145.52929688
0.00770000,0.54971533,21255.51562500
0.00879999,0.55160329,21372.09570312
0.00990000,0.55160329,21498.34960938
0.01100000,0.57240621,21610.69726562
0.01209999,0.56457964,21724.42382812
0.01320000,0.56457964,21851.50781250
0.01430000,0.56416913,21957.46093750
0.01540000,0.56416913,22040.42382812
0.01649999,0.56416913,22123.38671875
0.01759999,0.54791742,22197.24218750
0.01870000,0.56551229,22257.82226562
0.01979999,0.56551229,22318.70312500
0.02089998,0.57387214,22379.51171875
0.02200000,0.53540272,22457.66601562
0.02309999,0.56129639,22573.93554688
0.02419998,0.56129639,22694.20117188
0.02530000,0.55824316,22812.02734375
0.02639999,0.55824316,22922.67187500
0.02750001,0.56472301,23014.38476562
0.02860000,0.57356414,23105.91601562
0.02969999,0.55751421,23185.85156250
0.03080001,0.55751421,23265.79492188
0.03190000,0.55751421,23345.73828125
0.03299999,0.55626658,23425.26562500
0.03410001,0.55626658,23507.26171875
0.03520000,0.55086845,23595.28320312
0.03629999,0.55742431,23683.09960938
0.03740001,0.54929987,23745.65039062
0.03850000,0.54957042,23822.84765625
0.03959999,0.54957042,23917.53906250
0.04070001,0.53562736,23994.31054688
0.04180000,0.53562736,24044.50000000
0.04289998,0.53562736,24094.68750000
0.04400000,0.55395171,24147.82812500
0.04510000,0.54442474,24244.29296875
0.04619998,0.54442474,24347.75585938
0.04730000,0.54442474,24451.22265625
0.04840000,0.54300199,24507.73046875
0.04949998,0.54300199,24540.55859375
0.05060000,0.53651500,24594.96875000
0.05169999,0.51719455,24700.99414062
0.05279998,0.31548831,24867.45312500
0.05390000,0.31548831,25015.97265625
0.05499999,nan,nan
