arc_length,Mach_Magnitude,p
0.00000000,0.33865789,22184.29492188
0.00110000,0.33865789,22124.20117188
0.00220000,0.33865789,22064.10742188
0.00330001,0.57411808,22077.26367188
0.00440001,0.57322894,22111.63281250
0.00549999,0.57322894,22137.85937500
0.00660000,0.56363705,22193.13476562
0.00770000,0.56363705,22266.23632812
0.00880000,0.58625470,22348.98437500
0.00990000,0.57349364,22470.41406250
0.01100000,0.57349364,22597.01757812
0.01210000,0.56149834,22711.40429688
0.01320000,0.56628556,22815.50000000
0.01429999,0.55895506,22904.67578125
0.01539999,0.55895506,22996.29492188
0.01650000,0.55094351,23100.66992188
0.01760000,0.55699644,23210.87109375
0.01870000,0.55699644,23262.91406250
0.01980000,0.55399253,23293.88085938
0.02090000,0.55045701,23369.27343750
0.02200000,0.55490107,23483.86523438
0.02310001,0.55347448,23603.82617188
0.02420001,0.55115859,23681.74804688
0.02530001,0.55115859,23745.59179688
0.02640001,0.55115859,23809.43359375
0.02750001,0.55683506,23890.02929688
0.02859999,0.55683506,23984.01562500
0.02969999,0.55683506,24078.00390625
0.03079999,0.54359106,24145.74804688
0.03189999,0.54359106,24173.69140625
0.03299999,0.54697849,24202.29687500
0.03409999,0.55216629,24245.33789062
0.03520000,0.53816337,24372.17773438
0.03630000,0.53816337,24501.99023438
0.03740000,0.54412126,24606.20312500
0.03850000,0.54237655,24675.71875000
0.03960000,0.54237655,24750.66601562
0.04070000,0.54237655,24825.61132812
0.04180000,0.53394522,24888.50585938
0.04290000,0.53902307,24967.62890625
0.04400001,0.53902307,25039.58203125
0.04510001,0.53971522,25113.55859375
0.04619998,0.52295002,25190.94531250
0.04729998,0.52295002,25268.46484375
0.04839998,0.52295002,25345.98632812
0.04949998,0.51298321,25456.48632812
0.05059999,0.51298321,25578.98242188
0.05169999,0.48637691,25687.15429688
0.05279999,0.28653641,25731.78515625
0.05389999,0.28653641,25852.22851562
0.05500000,nan,nan
