arc_length,Mach_Magnitude,p
0.00000000,0.35763606,22541.93359375
0.00110000,0.51894997,22590.81250000
0.00220001,0.51894997,22583.50976562
0.00330000,0.57274810,22558.51171875
0.00440000,0.57274810,22596.60156250
0.00550000,0.56384889,22668.29882812
0.00660000,0.56384889,22785.30859375
0.00770000,0.56762887,22901.95898438
0.00880001,0.57215209,23004.89257812
0.00990000,0.57215209,23111.70898438
0.01100000,0.56205734,23220.20312500
0.01210001,0.55667249,23345.75000000
0.01320000,0.55667249,23467.11718750
0.01430000,0.55367046,23587.50976562
0.01540001,0.55367046,23709.52343750
0.01650000,0.54972493,23815.91601562
0.01760000,0.54814352,23899.03125000
0.01870001,0.54879712,23984.33203125
0.01980002,0.54879712,24038.71093750
0.02090000,0.54489635,24080.96484375
0.02200001,0.53887293,24156.06250000
0.02310002,0.54405882,24235.45898438
0.02420000,0.54794321,24315.77929688
0.02530001,0.53946222,24387.84179688
0.02640002,0.53946222,24461.15234375
0.02750000,0.54275564,24551.11718750
0.02860001,0.54275564,24650.78320312
0.02970002,0.53949030,24746.31054688
0.03080000,0.53376581,24814.84375000
0.03190001,0.53376581,24886.86328125
0.03300002,0.52986281,24968.04882812
0.03410000,0.53031062,25043.78710938
0.03520001,0.53031062,25123.18945312
0.03630002,0.52862667,25195.00781250
0.03740000,0.53352343,25270.63671875
0.03850001,0.53352343,25342.28320312
0.03960002,0.52925868,25394.22851562
0.04070000,0.53044567,25442.20507812
0.04180001,0.53044567,25506.05273438
0.04290002,0.52754700,25588.15234375
0.04400000,0.53010326,25671.60156250
0.04510001,0.53010326,25724.79492188
0.04620002,0.53010326,25777.98828125
0.04730000,0.51760145,25842.17968750
0.04840001,0.50747612,25919.47851562
0.04950002,0.49958532,26001.40625000
0.05060000,0.49958532,26110.21093750
0.05170001,0.46611246,26231.43945312
0.05280003,0.44177656,26373.08789062
0.05390001,0.26958175,26485.79687500
0.05500001,nan,nan
