arc_length,Mach_Magnitude,p
0.00000000,0.18210148,41914.71093750
0.00110000,0.18210148,41901.69921875
0.00220001,0.18210148,41888.68750000
0.00330000,0.18210148,41875.67578125
0.00440000,0.19683015,41862.55078125
0.00550000,0.20292233,41850.71484375
0.00659999,0.17893492,41847.96484375
0.00770000,0.17888867,41843.09765625
0.00880001,0.17888867,41837.12500000
0.00990000,0.17888867,41831.15234375
0.01100001,0.17888867,41825.17578125
0.01209999,0.17888867,41819.20312500
0.01320000,0.17888867,41813.23046875
0.01430001,0.18021465,41807.62890625
0.01539999,0.18031590,41802.70703125
0.01650000,0.17975621,41798.85546875
0.01760001,0.17930083,41795.17578125
0.01869999,0.17930083,41792.36328125
0.01980001,0.17930083,41789.54687500
0.02089999,0.17930083,41786.73437500
0.02200000,0.17930083,41783.91796875
0.02310001,0.17930083,41781.10156250
0.02419999,0.18053816,41777.44921875
0.02530000,0.18053816,41770.89453125
0.02640001,0.18053816,41764.33593750
0.02749999,0.18154409,41759.48437500
0.02860000,0.18154409,41755.46093750
0.02970001,0.18154409,41751.43359375
0.03080000,0.18154409,41747.41015625
0.03190001,0.18154409,41743.38281250
0.03299999,0.18154409,41739.35937500
0.03410000,0.18103932,41735.26562500
0.03520001,0.18232843,41730.59375000
0.03629999,0.18369348,41722.53515625
0.03740000,0.18544693,41713.84375000
0.03850001,0.18544693,41705.66796875
0.03960000,0.18544693,41697.48828125
0.04070001,0.18544693,41689.30859375
0.04179999,0.18544693,41681.13281250
0.04290000,0.18544693,41672.95312500
0.04400001,0.18787972,41664.44921875
0.04509999,0.18787972,41655.11328125
0.04620000,0.18787972,41645.78125000
0.04730001,0.19025499,41633.21875000
0.04840000,0.18575124,41617.67968750
0.04950001,0.19106832,41601.05078125
0.05059999,0.17269889,41598.49218750
0.05170000,0.11263535,41610.21875000
0.05280001,0.11263535,41631.76562500
0.05389999,0.11263535,41653.31250000
0.05500000,nan,nan
