arc_length,Mach_Magnitude,p
0.00000000,0.34404457,21141.11523438
0.00110000,0.34404457,21329.86718750
0.00220000,0.34404457,21518.61328125
0.00330000,0.57509938,21727.18359375
0.00440000,0.53524450,21831.48242188
0.00550001,0.50675335,21916.78320312
0.00660000,0.50675335,21998.68554688
0.00770000,0.51073000,22116.69140625
0.00880000,0.51073000,22249.14062500
0.00990000,0.55352448,22384.24609375
0.01100000,0.55296061,22529.62500000
0.01210000,0.51665520,22655.90625000
0.01320001,0.51665520,22763.94726562
0.01430000,0.51665520,22871.98437500
0.01540000,0.51665520,22980.02539062
0.01650000,0.52425055,23106.26757812
0.01760001,0.52425055,23248.27343750
0.01870000,0.52425055,23390.27734375
0.01980000,0.50955638,23533.10546875
0.02090001,0.52225611,23644.82226562
0.02200000,0.52225611,23748.26562500
0.02310000,0.52225611,23851.71093750
0.02420001,0.50960883,23958.41796875
0.02530001,0.48868259,24102.05859375
0.02640000,0.50621306,24192.83007812
0.02750001,0.50621306,24279.01953125
0.02860001,0.48543036,24373.92382812
0.02970000,0.48543036,24474.00976562
0.03080000,0.52395102,24580.05078125
0.03189999,0.49881108,24689.06835938
0.03300001,0.49881108,24776.63085938
0.03410000,0.49881108,24864.18945312
0.03520002,0.52290136,24949.26562500
0.03630001,0.52653326,25053.38476562
0.03740000,0.52178469,25132.71289062
0.03850002,0.48803919,25208.84179688
0.03960001,0.50461053,25283.43945312
0.04070000,0.49911667,25356.43359375
0.04180001,0.49911667,25428.22460938
0.04290001,0.49911667,25500.00976562
0.04400000,0.51457459,25573.95703125
0.04510001,0.51457459,25639.76757812
0.04620001,0.51457459,25705.57421875
0.04730000,0.51054641,25767.34570312
0.04840001,0.49611126,25831.89453125
0.04950001,0.49611126,25885.82031250
0.05060002,0.49611126,25939.75000000
0.05170001,0.48906079,26053.32226562
0.05280000,0.48906079,26233.16796875
0.05390002,0.48906079,26413.01953125
0.05500001,nan,nan
