arc_length,Mach_Magnitude,p
0.00000000,0.28947020,22051.25390625
0.00110000,0.28947020,22241.35156250
0.00219999,0.50115758,22357.82421875
0.00330000,0.50115758,22488.53710938
0.00440001,0.49264284,22635.00390625
0.00550000,0.48623167,22774.09179688
0.00660000,0.48623167,22903.06054688
0.00770000,0.46354995,23018.50781250
0.00880000,0.46943883,23113.64648438
0.00990000,0.46943883,23198.83593750
0.01100001,0.48398308,23295.63476562
0.01210000,0.48398308,23424.20703125
0.01320000,0.48398308,23552.78125000
0.01430001,0.50447444,23684.58398438
0.01540000,0.49258710,23807.39257812
0.01650000,0.49258710,23945.85742188
0.01760001,0.49258710,24084.32031250
0.01870000,0.50955638,24220.01953125
0.01980000,0.49411640,24303.14257812
0.02090001,0.45270107,24385.77148438
0.02200000,0.45270107,24450.90039062
0.02310000,0.43895358,24522.09570312
0.02420001,0.47512850,24622.52734375
0.02530000,0.47512850,24752.88085938
0.02640000,0.47512850,24883.23828125
0.02749999,0.43963911,24997.86523438
0.02860000,0.45260064,25101.14843750
0.02970000,0.45260064,25180.23828125
0.03080001,0.47667334,25265.45507812
0.03190001,0.43551819,25330.39257812
0.03299999,0.43551819,25393.15820312
0.03409999,0.44911883,25459.35156250
0.03520000,0.47248668,25532.50585938
0.03630000,0.47248668,25635.43750000
0.03740001,0.47248668,25738.36914062
0.03850001,0.47248668,25841.30078125
0.03959999,0.47847641,25914.61132812
0.04070000,0.44074294,25960.97851562
0.04180000,0.44074294,26002.36132812
0.04290000,0.47430647,26042.82031250
0.04400001,0.45338117,26088.49023438
0.04510001,0.45338117,26139.82421875
0.04619999,0.47416199,26181.23242188
0.04730000,0.47100059,26219.51953125
0.04840000,0.47100059,26313.26171875
0.04950000,0.46956333,26393.68554688
0.05060001,0.46956333,26468.96093750
0.05170001,0.47365016,26578.50390625
0.05279999,0.47365016,26708.34179688
0.05390000,0.31513938,26837.78515625
0.05500000,nan,nan
