arc_length,Mach_Magnitude,p
0.00000000,0.36021247,20626.82421875
0.00110000,0.36021247,20723.68750000
0.00220000,0.54077250,20823.20507812
0.00330000,0.59815266,20888.58203125
0.00439999,0.58816689,20999.33593750
0.00550000,0.58816689,21122.44335938
0.00660000,0.57080931,21254.84960938
0.00770001,0.57080931,21418.40234375
0.00880000,0.57080931,21581.95117188
0.00990000,0.59330103,21744.58398438
0.01100000,0.59330103,21856.59765625
0.01210000,0.59330103,21968.60742188
0.01320000,0.58578935,22060.02343750
0.01430001,0.58578935,22164.60546875
0.01540000,0.56989874,22267.98242188
0.01650001,0.56989874,22369.60546875
0.01760000,0.58574395,22521.91406250
0.01870000,0.58574395,22676.14257812
0.01979999,0.56878847,22812.63281250
0.02089999,0.56878847,22898.74414062
0.02200001,0.56878847,22984.85742188
0.02310001,0.55695865,23050.29687500
0.02420000,0.56961131,23112.03710938
0.02530000,0.56961131,23170.17578125
0.02639999,0.57794193,23251.41796875
0.02749999,0.57794193,23359.57031250
0.02860001,0.59319952,23482.29296875
0.02970000,0.59840734,23614.56835938
0.03080000,0.57760096,23738.25976562
0.03189999,0.57760096,23863.62695312
0.03299999,0.55465819,23986.39648438
0.03410001,0.56845624,24113.70117188
0.03520001,0.56845624,24218.35937500
0.03630000,0.56845624,24323.01757812
0.03740000,0.56258832,24427.26757812
0.03849999,0.56258832,24538.69921875
0.03959999,0.56258832,24650.13085938
0.04070001,0.57300971,24782.97656250
0.04180000,0.56408079,24912.49804688
0.04290000,0.56408079,25024.48437500
0.04400000,0.55929081,25119.03710938
0.04509999,0.54212948,25217.96289062
0.04620001,0.55161376,25312.95117188
0.04730001,0.55161376,25405.13085938
0.04840000,0.55175522,25510.50585938
0.04950000,0.55175522,25649.12500000
0.05059999,0.55175522,25787.74218750
0.05169999,0.45500194,25953.47070312
0.05280001,0.31011239,26100.17773438
0.05390000,0.31011239,26212.95117188
0.05500000,nan,nan
